Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
22 Jul 2006,Cessna 550 Citation II,N466SS,"Capital Buyers Of Delaware, Inc.",0,"Marathon, Florida","After takeoff the landing gear retracted normally and the flight proceeded to the destination airport.  While descending from 19,000 to 15,000 feet near the destination airport, a sound was heard that a passenger thought was a lightning strike.  The flight leveled off at 15,000 feet, and the only discrepancy the pilot noted was the failure of the No. 1 communication transceiver to transmit.  The flight continued to the destination airport and during normal extension of the landing gear, the pilot ""noticed an extra clunk"" sound.  All landing gears were indicating down and locked and the airplane was landed uneventfully.  While taxiing to the ramp, the right wing dropped.  He secured the airplane, and noted the right main landing gear was displaced outboard.  Marks from the right main landing gear tire were noted leading off the runway onto the taxiway, and a stud (P/N 6541204-5), which secures the main landing gear actuator assembly side brace to the main landing gear outer cylinder, was not in position and was not located for the right main landing gear.  Examination of the actuator assembly attach stud tapered hole of the right main landing gear outer cylinder (P/N 5541320-6) revealed no unusual markings and the inside diameter was within limits.Probable Cause: The separation for undetermined reasons of the stud (P/N 6541204-5) which secures the main landing gear actuator assembly side brace to the main landing gear outer cylinder, allowing partial collapse of the right main landing gear while taxiing after landing.",,Unknown,Executive,"Conway-Dennis F. Cantrell Field, AR (KCWS)","Marathon-Florida Keys Airport, FL (MTH/KMTH)",,"Marathon, Florida -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the main landing gear actuator assembly side brace stud, which is a non-powerplant component, leading to the partial collapse of the right main landing gear."
24 Jul 2006,Embraer EMB-135LR,N703MR,American Eagle Airlines,0,"Newark Liberty International Airport, NJ (ERW/KEWR)","During pushback, the airplane skidded approximately 14 inches, and sustained damage to the forward pressure bulkhead, forward longerons, and nose landing gear.  Both flightcrew reported that the parking brake was released prior to pushback; however, review of the cockpit voice recorder did not reveal any reference to the parking brake being released.  In addition, the captain and guideperson used non-standard phraseology when discussing the pushback.  A larger and more powerful tug was used for pushback, rather than the preferred tugs for regional jet aircraft.  The make and model tug used for the pushback was approved, with caution, at stations where a preferred tug was not available, such as the accident station on the day of the accident.Probable Cause: The captain's failure to follow company procedures, which resulted in pushback with the parking brake set.  A factor was the larger than preferred tug.",,Unknown,Passenger - Scheduled,"Newark-Liberty International Airport, NJ (EWR/KEWR)","Boston-Logan International Airport, MA (BOS/KBOS)",,"Newark Liberty International Airport, NJ (ERW/KEWR) -United States of America",RAMP,Ground Handling,0.95,"The incident occurred during pushback operations, which is a ground handling activity. The damage to the aircraft and the procedural errors by the crew and ground personnel are consistent with issues typically classified under ground handling occurrences."
25 Jul 2006,Spectrum Aeronautical Spectrum 33,N322LA,Spectrum Aeronautical,2,"Spanish Fork-Springville Airport, UT","The Spectrum 33 is a Very Light Jet (VLJ) that first flew in January 2006. The prototype, N322LA, had flown 46 times with the last flight at June 30. Since then the airplane had been undergoing maintenance. The maintenance included removal of the main landing gear in order to stiffen the gear struts. Upon reinstallation of the landing gear, it was found that inadequate clearance now existed between the left strut and the aileron upper torque tube V-bracket. The V-bracket was removed and redesigned to allow proper clearance of the landing gear. Removal of the V-bracket required disconnection and removal of a portion of the translation linkage. The linkage was reconnected such that left roll input from the side sticks would have deflected the ailerons to produce right roll of the airplane, and right roll input from the side sticks would have deflected the ailerons to produce left roll of the airplane. During takeoff from runway 30 at Spanish Fork-Springville Airport for test flight no. 47 control was lost. The airplane entered a right roll almost immediately after takeoff. The roll continued to about 90 degrees right wing down when the right wingtip impacted the ground, about 150 feet (46 m) right of the runway 30 centerline. The airplane struck a barbed wire fence 120 feet (37 m) away. The wreckage skidded another 630 feet (193 m) before coming to rest.PROBABLE CAUSE: ""Incorrect installation by company maintenance personnel of the aft upper torque tube bell crank resulting in roll control that was opposite to that commanded in the cockpit.Contributing factors were the lack of maintenance documentation detailing the installation of the bell crank, the installing mechanic's incorrect assumption that the bell crank could only be installed in one position, and the failure of maintenance personnel and the flight crew to check the position of the control stick relative to the ailerons after the maintenance and during the preflight checks.""",,Take off,Test,"Spanish Fork-Springville Airport, UT","Spanish Fork-Springville Airport, UT",,"Spanish Fork-Springville Airport, UT -United States of America",LOC-G,Loss of Control - Ground,0.9,"The report describes a loss of control during the takeoff phase due to incorrect installation of the aileron control system, resulting in the aircraft rolling uncontrollably and impacting the ground shortly after takeoff."
27 Jul 2006,Boeing 737-3B7,N529AU,US Airways,0,"Pittsburgh, Pennsylvania","During pushback, the airplane was seen to ""bounce"" up and down both at the nose and the tail, before the nose gear collapsed. Examination of the airplane revealed a broken lower drag brace that was buckled in compression, and fractured due to overstress. The tug was examined and the gear shift lever was found to be defective. It would not lock in the neutral gate, and could be moved easily through the gate between the forward and reverse gears. In addition, the tug experienced ""hesitation and hard jerks"" when shifting from forward to reverse. Skid marks at the scene were the same width as the tug's wheelbase, and were consistent with sudden engagement of the transmission.Probable Cause: The airplane tug driver's inadvertent movement of the tug gear shift lever from forward to reverse, which resulted in the nose landing gear collapse. Contributing to the accident was the defective gear shift lever.",,Unknown,Passenger - Scheduled,"Pittsburgh International Airport, PA (PIT/KPIT)","WEST PALM BEACH, FL (PBI",,"Pittsburgh, Pennsylvania -United States of America",RAMP,Ground Handling,0.95,"The incident occurred during pushback, which is a ground handling operation, and involved the malfunction of ground equipment (tug) leading to damage to the aircraft."
28 Jul 2006,McDonnell Douglas MD-10-10F,N391FE,FedEx Express,0,"Memphis International Airport, TN (MEM)","FedEx flight 630 departed Seattle (SEA) at 05:58 PDT for a cargo flight to Memphis (MEM). Approaching Memphis, air traffic control vectored the flight onto the runway 18R final approach course. The flight was then cleared for a visual approach to runway 18R. The visual approach was initially flown with the autopilot engaged and coupled to the ILS. The airplane was established on the final approach course about 9 miles north of the airport. About 1,600 feet altitude, the airplane was configured for a flaps 35 landing and the approach was stable passing through 1,000 feet. The crew reported that gusty winds at altitude reduced to near calm, or a light tailwind, by this point.The crew reported the final approach segment was smooth, and the first officer disengaged the autopilot at approximately 400 feet and manually flew the airplane appropriate to conditions. He noted that some crosswind correction was still required at approximately 50 feet, when the electronic altitude callout cadence began. He stated that the flare and touchdown were normal, with crosswind correction. The airplane landed with 122 knots airspeed and a descent rate of approximately 2 to 3 feet per second. The touchdown was within design limits for the main landing gear.Approximately seven seconds after touchdown, the left hand main landing gear began to fail (collapse). The first officer reported that while actuating the thrust reversers, he started to apply brakes and immediately experienced ""a severe and violent shudder"" much more violent than he had ever experienced. He released the brakes, and the shuddering continued, but less violently, and he then reapplied brakes and the shuddering increased again. At that time, the airplane rolled and yawed to the left. The first officer held full right yoke and full right rudder in an effort to counter the turning and listing. The captain tried to assist by using the tiller to keep the airplane on the runway. The airplane continued yawing and sliding to the left and came to rest close to taxiway M4.Prior to the airplane stopping, a fire ignited beneath the left engine nacelle and spread to the inner portion of the left wing. The captain activated the left engine fire extinguisher and began shutting down the airplane. Airport fire crews responded almost immediately, and the fire was extinguished prior to spreading further.The crew and nonrevenue pilot evacuated the airplane via the R1 door and slide. The crew reported that due to the leftward list of the airplane, the slide was at a steeper angle than normal.PROBABLE CAUSE: ""The failure of the left main landing gear due to fatigue cracking in the air filler valve hole on the aft side of the landing gear. The fatigue cracking occurred due to the presence of stray nickel plating in the air filler valve hole. Contributing to this was the inadequate maintenance procedures to prevent nickel plating from entering the air filler valve hole during overhaul.""",,Landing,Cargo,"Seattle/Tacoma International Airport, WA (SEA/KSEA)","Memphis International Airport, TN (MEM/KMEM)",,"Memphis International Airport, TN (MEM) -United States of America",ARC,Abnormal Runway Contact,0.9,"The report describes an abnormal landing event where the left main landing gear failed upon touchdown, leading to a severe shudder and subsequent fire. This fits the description of abnormal runway contact involving gear failure and subsequent issues."
29 Jul 2006,Cessna 208 Caravan I,N415GA,Hampton Island Aviation,0,"Riceboro, GA","The float-equipped Caravan attempted to depart Harvest Lake, which has a 2200 feet takeoff area. The pilot had computed his take off distance to be 1,990 feet. The airplane did not rotate at the planned take off point so the pilot applied aft pressure on the control yoke. The airplane became airborne and struck a three foot tall berm and collided with the marsh coming to a complete stop.PROBABLE CAUSE: ""The pilot's failure to achieve the proper takeoff distance on a short water runway resulting in an in-flight collision with a berm and a marshy area on initial takeoff climb.""",,Take off,Executive,"Riceboro-Harvest Lake, GA","St. Catherine's Island, GA",,"Riceboro, GA -United States of America",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The report describes a collision with a berm and marsh during the takeoff phase, which fits the definition of a collision with obstacles during takeoff."
29 Jul 2006,de Havilland Canada DHC-6 Twin Otter 100,N203E,"Quantum Leap Skydiving Center, lsf Adventure Aviation",6,"Sullivan Regional Airport, MO","Twin Otter N203E departed Sullivan Regional carrying seven skydivers. Immediately after takeoff from runway 06 witnesses heard a popping sound. The Twin Otter lost height, contacted a utility pole, a tree and crashed next to a house at 1039 North and South Road, just northwest of the airport.PROBABLE CAUSE: ""The National Transportation Safety Board determines that the probable cause of this accident was the pilotÂs failure to maintain airspeed following a loss of power in the right engine due to the fracturing of compressor turbine blades for undetermined reasons. Contributing to some parachutistsÂ injuries was the lack of a more effective restraint system on the airplane.""",,Initial climb,Parachuting,"Sullivan Regional Airport, MO (KUUV)","Sullivan Regional Airport, MO (KUUV)",,"Sullivan Regional Airport, MO -United States of America",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,"The aircraft collided with a utility pole and a tree during the initial climb phase after takeoff, which fits the description of collision with obstacles during takeoff and landing."
31 Jul 2006,de Havilland Canada DHC-3T Texas Turbine Otter,N93356,Ward Air,0,"Berners Bay, AK","The Otter took off from Juneau (JNU) about 11:12., flying workers to the Kenington gold mine. It was foggy as the floatplane attempted to land in Slate Cove, Berners Bay. The airplane struck the water on landing. The fuselage filled with water from the front, and passengers had to scramble over cargo piled at the aft doorway to escape.PROBABLE CAUSE: ""The pilot's failure to maintain altitude/clearance during approach, which resulted in the airplane impacting the surface of the water. Factors associated with the accident were the flat-light and glassy water conditions, which affected the pilot's ability to see the surface of the water.""",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Juneau International Airport, AK (JNU/PAJN)","Berners Bay, AK",,"Berners Bay, AK -United States of America",ARC,Abnormal Runway Contact,0.9,"The report describes an incident where the aircraft struck the water during landing, which falls under abnormal runway or landing surface contact."
3 Aug 2006,Antonov An-28,9Q-COM,TRACEP-Congo Aviation,17,15 km from Bukavu,"The Antonov descended towards Bukavu in low clouds and struck a mountainside. It crashed in a forest and caught fire.On 9 August 2006, the Antonov Aviation Scientific Technical Complex informed the State Administration of Ukraine for Aviation Safety Oversight of Antonov aircraft whose service life had expired and which, therefore, were no longer considered to be airworthy. The crashed An-28 (1AJ008-21) was one of those aircraft.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Lugushwa,Bukavu-Kamenbe Airport (BKY/FZMA),,15 km from Bukavu -Congo (Democratic Republic),CFIT,Controlled Flight Into Terrain,0.95,"The aircraft descended in low clouds and struck a mountainside, indicating an in-flight collision with terrain without indication of loss of control."
4 Aug 2006,Let L-410UVP-E,YV-867CP,Unknown,,145 km WNW of Puerto Ayacucho,"Unconfirmed reports say that a white-colored Let 410 had taken off from an illegal airstrip near La Venurosa, Dpto. Vichida, Colombia. It was proceeding to an airstrip in Estado Apure, Venezuela. It was spotted by Colombian Air Force planes and fled to the border with Venezuela where it crash-landed.",,Landing,Illegal Flight,,,,145 km WNW of Puerto Ayacucho -Venezuela,LOC-G,Loss of Control - Ground,0.85,"The report describes a crash-landing, which indicates a loss of control while the aircraft was on the ground."
4 Aug 2006,Embraer EMB-110P1 Bandeirante,N59BA,AirNow,1,"8 km E of Bennington-William H. Morse State Airport, VT","AirNow Flight 59 departed Binghamton (BGM) about 08:20 for a flight to the company base at Bennington (KDDH) where it was to undergo maintenance. The pilot climbed to the cruising altitude of 9000 feet. At 08:40 the descent for Bennington was started. The pilot was cleared for a VOR runway 13 approach. This approach was aborted because of poor visibility conditions. (The METAR at 08:54 local time at Bennington included a report of light rain with 5-7 oktas clouds at 500 feet and 8 oktas overcast clouds at 1300 feet.) The airplane then rejoined the approach course, at 3,400 feet, inbound to the VOR. It subsequently passed over the VOR, on course, about 3,400 feet, but instead of descending, maintained that altitude until reaching the airport. At the airport, the airplane began a descent. The airplane continued to travel outbound from the airport, along the same course, until last radar contact. The Bandeirante flew into tree-covered, rising terrain at an elevation of approximately 2,100 feet.PROBABLE CAUSE: ""The pilot's misinterpretation of the airplane's position relative to the final approach fix, which resulted in the displacement of the descent profile by 6 nautical miles and the subsequent controlled flight into rising terrain. Contributing to the accident were the low clouds.""",,En route,Ferry/positioning,"Binghamton Airport, NY (BGM/KBGM)","Bennington-William H. Morse State Airport, VT (KDDH)",,"8 km E of Bennington-William H. Morse State Airport, VT -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT). The pilot's misinterpretation of the airplane's position and the low clouds contributed to the accident."
7 Aug 2006,Antonov An-26,ST-ZZZ,Al Quwwat al-Jawwiya As-Sudaniya (Sudanese Air Force),0,El Fasher Airport (ELF),"The Antonov crash-landed at El Fasher (ELF), coming to rest near the runway 05 threshold. The no. 1 engine was destroyed.The rebel National Redemption Front (NRF) claimed it had shot down the airplane near Sayah, but this was apparently not the case since the El Fasher Airport was closed briefly and the Antonov was seen damaged next to the runway that same day.",,Landing,Military,El Fasher Airport (ELF/HSFS),,,El Fasher Airport (ELF) -Sudan,ARC,Abnormal Runway Contact,0.9,"The aircraft crash-landed and came to rest near the runway threshold, indicating abnormal runway contact during the landing phase."
8 Aug 2006,Fokker 100,PT-MQN,TAM Linhas Aéreas,0,"São Paulo, SP","TAM Flight 3040 departed Congonhas (CGH) at 13:47 on a flight to Rio de Janeiro (GIG). Shortly after takeoff from runway 35, the left front passenger door opened in flight and separated from the airplane. The door fell onto the roof of the Extra supermarket in the Avenida Ricardo Jafet. The airplane returned to the airport for a safe emergency landing.",,En route,Passenger - Scheduled,"SÃ£o Paulo-Congonhas Airport, SP (CGH/SBSP)","Rio de Janeiro-GaleÃ£o International Airport, RJ (GIG/SBGL)",,"SÃ£o Paulo, SP -Brazil",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The incident involved the failure and separation of the left front passenger door, which is a non-powerplant component of the aircraft."
10 Aug 2006,Fairchild SA227-BC Metro III,FAC-5742,Fuerza Aérea Colombiana,0,Rionegro/Medellín-José María Córdova Airport (MDE),,,Landing,Military,,Rionegro/MedellÃ­n-JosÃ© MarÃ­a CÃ³rdova Airport (MDE/SKRG),,Rionegro/MedellÃ­n-JosÃ© MarÃ­a CÃ³rdova Airport (MDE) -Colombia,UNK,Unknown or Undetermined,0.7,The report lacks sufficient information to determine a specific occurrence category.
12 Aug 2006,Grumman G-1159 Gulfstream II,,Ciro World,0,Torcoroma,,,Unknown,Illegal Flight,,,,Torcoroma -Colombia,UNK,Unknown or Undetermined,0.9,"The report lacks sufficient information regarding the phase of flight, specific details of the occurrence, and the nature of the incident to classify it into any other specific ICAO occurrence category."
12 Aug 2006,Antonov An-2P,UN-02683,Orlan 2000,1,"Novobrats'ke, Bulandy district","The captain of the An-2 died during the approach back to the airstrip after completing a crop spraying mission.The aircraft descended and the copilot was not able to arrest the descent in time. The aircraft impacted the ground and fell into a ravine, bursting into flames.",,Approach,Agricultural,,,,"Novobrats'ke, Bulandy district -Kazakhstan",LOC-I,Loss of Control - In Flight,0.9,"The report describes a loss of control during the approach phase, resulting in the aircraft descending uncontrollably and impacting the ground."
13 Aug 2006,Lockheed L-100-30 Hercules,7T-VHG,Air Algérie,3,SW of Piacenza,"An Air AlgÃ©rie Lockheed L-100-30 Hercules cargo plane was destroyed when it crashed near Piacenza in Italy. All three crew members were killed.The aircraft departed departed Algiers Airport, Algeria, at 16:05 UTC on a cargo flight to Frankfurt, Germany. The aircraft carried a load of 3696 pounds. The flight climbed to the cruising altitude of FL240 and crossed the Mediterranean Sea towards St. Tropez, France. The aircraft continued towards Italy.Around 17:52 UTC the co-pilot, in conversation with the flight engineer, reported distant cloud formations. The subject of the subsequent conversations was again the existing weather conditions and a possible presence of ice. Later, around 18:04, near the MONEB reporting point, the crew talked about a large cloud formation that was exactly on the route the aircraft would have to travel to the next navigation point, called ABESI. The commander, at this point, suggested to assume a heading of 020Â° to avoid the cloud formation. At 18:05 the crew was instructed to contact Milano ACC.The flight received confirmation that they could proceed towards the ABESI point and that they could avoid any cloud formation at their discretion. In the following minutes the crew discussed the possible approach routes and the possible runway in use at the destination airport.At 18:14 the co-pilot reported the inefficiency of the autopilot system. From this moment on, the situation on board became excited and conversations in the cockpit denoted the crew's difficulty in maintaining control of the aircraft. During this phase of the flight, during which the acoustic overspeed warning activated in the cockpit. There was a loss of altitude of the aircraft with increasing speed. At 18:14:47 UTC the CVR recording was interrupted and after 32 seconds, at 18:15:19, the aircraft hit the ground in an agricultural land called Ca'degli Ossi, near Besurica, a residential area located in the south-west outskirts of Piacenza.CAUSES:The very high state of fragmentation of the wreck and the substantial absence/utilisation of FDR data made the safety investigation very difficult and therefore could not acquire some indisputable certainties on certain aspects.The indications resulting from the examination of the acquired evidence and from the many technical analyses carried out lead to believe that the accident occurred because of the loss sudden control of the aircraft, induced, reasonably speaking, by a technical problem in the flight control system, which the pilots were unable to counter/manage and which the safety investigation could not detect with absolute certainty.",,En route,Cargo,Algiers-Houari Boumediene Airport (ALG/DAAG),Frankfurt International Airport (FRA/EDDF),,SW of Piacenza -Italy,LOC-I,Loss of Control - In Flight,0.9,"The report describes a loss of control of the aircraft during the en route phase, with the crew experiencing difficulty in maintaining control, leading to a crash. This aligns with the definition of 'Loss of Control - In Flight'."
15 Aug 2006,Tupolev Tu-154B-2,P-561 ?,Air Koryo,0,Pyongyang-Sunan Aiport (FNJ),"Poor weather at Pyongyang (FNJ) forced the Tupolev to abort the approach. After holding for a while the crew attempted to land. During landing rollout the airplane exited the runway reportedly coming to rest against radar equipment.Initial reports said that Tu-154B P-551 was involved in the mishap, based on a photograph of the plane in a field at Pyongyang. This however seems unlikely as the plane was already parked at that spot before the date of the mishap. It seems that P-561, a regular visitor on the Beijing flights, could have been the mishap plane.",,Landing,Passenger - Scheduled,Beijing-Capital International Airport (PEK/ZBAA),Pyongyang-Sunan Aiport (FNJ/ZKPY),,Pyongyang-Sunan Aiport (FNJ) -North Korea,RE,Runway Excursion,0.95,"The aircraft exited the runway during the landing rollout, which is consistent with the definition of a runway excursion."
17 Aug 2006,Boeing 727-224F,HK-3985,Aerosucre Colombia,0,Bogotá-Eldorado Airport (BOG),"While taxiing for departure, the right hand main undercarriage leg collapsed. Damage was serious and the airplane was not repaired.CAUSA PROBABLE: ""Fractura del LINK-ASSY - TRUNNION del tren de atterizaje principal derecho por corrosiÃ³n de origen desconocido.""",,Taxi,Cargo,BogotÃ¡-Eldorado Airport (BOG/SKBO),Barranquilla-Ernesto Cortissoz International Airport (BAQ/SKBQ),,BogotÃ¡-Eldorado Airport (BOG) -Colombia,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The incident involved the failure of the right hand main undercarriage leg due to corrosion, which is a malfunction of an aircraft system or component other than the powerplant."
17 Aug 2006,Swearingen SA227-AC Metro III,N620PA,"Sierra West Airlines, lsf Career Aviation Company",0,"Grain Valley-East Kansas City Airport, MO","The airplane was approaching Grain Valley after a flight from Tuscaloose (TCL). Approximately 3 miles from the airport, and 3,000 feet mean sea level on a leftbase for runway 27, N620PA was cleared for a visual approach to runway 27. The landing gear was in the extended position and the before landing checklist was completed to flaps half. The pilot entered final, intercepted the visual approach slope indicator, and selected full flaps about 2 miles from the airport. Theairplane was reported to be at a constant airspeed and descent rate. The before landing checklist was completed. Approximately 150 feet from the runwaythreshold, a sink rate developed, full power was applied, and the landing gear impacted approximately 5 feet from the runway threshold. The power wasincreased on the right engine to maintain directional control. The left landing gear folded backwards during the last 10 feet of the landing. The airplane came torest to the right of the runway in the grass and the flight crew evacuated through the over-wing emergency exit.The captain stated to the NTSB that he was ""tired' and did not sleep since he began company flying on the day before the accident at 20:30. He stated that he and the first officer spent several hours on the ground in Alabama where they got lunch but did not sleep.PROBABLE CAUSE: ""The pilot not maintaining clearance from the fence. Contributing factors were the pilot's fatigue and the fence.""",,Landing,Executive,"Tuscaloosa-Van De Graaf Airport, AL (TCL/KTCL)","Grain Valley-East Kansas City Airport, MO",,"Grain Valley-East Kansas City Airport, MO -United States of America",USOS,Undershoot/Overshoot,0.95,"The report describes the aircraft impacting the ground approximately 5 feet from the runway threshold, which indicates an undershoot. The contributing factors of pilot fatigue and the fence do not change the primary classification."
19 Aug 2006,Boeing 737-330,,Lufthansa,0,Hamburg-Fuhlsbüttel Airport (HAM/EDDH),,,Taxi,Passenger - Scheduled,,Hamburg-FuhlsbÃ¼ttel Airport (HAM/EDDH),,Hamburg-FuhlsbÃ¼ttel Airport (HAM/EDDH) -Germany,UNK,Unknown or Undetermined,0.7,"The report lacks sufficient information to determine a specific occurrence category. The narrative is missing, and the only details provided are the aircraft type, phase of flight, and location."
22 Aug 2006,Beechcraft 99,N205TC,"Flanagon Enterprises, Inc.",0,"Lodi, California","A skydiver jumped up and out of the airplane instead of dropping out of the exit and keeping a low trajectory.  He then impacted the horizontal stabilizer and fell away from the leading edge.  The skydiver's automatic deployment system activated and opened the parachute.  The skydiver was warned by other skydivers the day before when he exited in a similar manner.  In addition, he was instructed to stay low and not to jump up just prior to exiting the airplane.Probable Cause: the failure of the skydiver to correctly follow procedures and directives on exiting the airplane properly, which resulted in his collision with the horizontal stabilizer.",,Unknown,Parachuting,"Lodi, CA",,,"Lodi, California -United States of America",OTHR,Other,0.9,"The occurrence involves a skydiver impacting the aircraft's horizontal stabilizer due to improper exit procedures, which does not fit into any specific ICAO occurrence category."
22 Aug 2006,Tupolev Tu-154M,RA-85185,Pulkovo Aviation Enterprise,170,45 km NW of Donetsk,"Pulkovo Aviation Enterprise flight 612, a Tupolev Tu-154M, crashed near Donetsk following an in flight loss of control, killing all 170 occupants.Pulkovo flight 612 departed Anapa (AAQ) for St. Petersburg (LED) at 15:05. The Tu-154M climbed to the cruise altitude of 35,100 feet (10.700 m). Because of storm cells ahead, the pilot decided to change course laterally by 20 km and attempted to climb over the storm cells. However, the thunderstorm front was unusually high, extending up to 15 km (49,000 feet). The Tu-154 entered an area of severe turbulence, pushing up the airplane from 11.961 m to 12.794 m within just 10 seconds. The angle of attack increased to 46 degrees and the airspeed dropped to zero. It entered a deep stall from which the crew could not recover. The plane crashed and burned in a field.The cause of the crash was the loss of control in the manual flight mode with supercritical angles of attack, causing a stall with the subsequent transition to a flat spin and collision with the ground with a large vertical velocity. Factors were considered poor crew coordination, and failure to follow the instructions in the Aeroplane Flight Manual to prevent a stall. Also, the crew training methods used were insufficient to demonstrate the dangers of manual flight at high altitudes.",,En route,Passenger - Scheduled,Anapa Airport (AAQ/URKA),Saint Petersburg-Pulkovo Airport (LED/ULLI),,45 km NW of Donetsk -Ukraine,LOC-I,Loss of Control - In Flight,0.95,"The report describes an in-flight loss of control due to severe turbulence and improper handling, leading to a stall and subsequent crash. This fits the definition of 'Loss of Control - In Flight' as it involves loss of aircraft control while in flight."
24 Aug 2006,Let L-410UVP-E3,06,Russian Air Force,0,Rtishchevo Air Base,,,Landing,Military,Rtishchevo Air Base (XWPR),Rtishchevo Air Base (XWPR),,Rtishchevo Air Base -Russia,UNK,Unknown or Undetermined,0.6,"The report lacks sufficient information to classify the occurrence into a specific category. The narrative is missing, and there are no details about the nature of the incident during the landing phase."
24 Aug 2006,McDonnell Douglas MD-82,I-DAWJ,Alitalia,0,Roma-Fiumicino Airport (FCO/LIRF),"Alitalia flight AZ156, an MD-82 (I-DAWJ), and Alitalia flight AZ1413, an MD-82 (I-DAVX) collided during a simultaneous pushback from their opposite gates at Roma-Fiumicino Airport (FCO). The right-hand wing tips collided.",,Pushback / towing,Passenger - Scheduled,Roma-Fiumicino Airport (FCO/LIRF),Brussel-Zaventem Airport (BRU/EBBR),,Roma-Fiumicino Airport (FCO/LIRF) -Italy,GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft during pushback operations on the ground, which fits the definition of a ground collision."
24 Aug 2006,McDonnell Douglas MD-82,I-DAVX,Alitalia,0,Roma-Fiumicino Airport (FCO/LIRF),"Alitalia flight AZ156, an MD-82 (I-DAWJ), and Alitalia flight AZ1413, an MD-82 (I-DAVX) collided during a simultaneous pushback from their opposite gates at Roma-Fiumicino Airport (FCO). The right-hand wing tips collided.",,Pushback / towing,Passenger - Scheduled,Roma-Fiumicino Airport (FCO/LIRF),Torino-Citta Di Torino Airport (TRN/LIMF),,Roma-Fiumicino Airport (FCO/LIRF) -Italy,GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft during pushback operations on the ground, which fits the definition of a ground collision."
