Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
6 Jun 2004,Beechcraft Beechjet 400A,AP-BEX,Punjab Government,0,Lahore-Allama Iqbal International Airport (LHE/OPLA),,,Standing,-,-,-,,Lahore-Allama Iqbal International Airport (LHE/OPLA) -Pakistan,UNK,Unknown or Undetermined,0.8,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
7 Jun 2004,Antonov An-26B,ST-ARO,Ababeel Aviation,0,Geneina Airport (EGN),,,Landing,Passenger,El Fasher Airport (ELF/HSFS),Geneina Airport (EGN/HSCN),,Geneina Airport (EGN) -Sudan,UNK,Unknown or Undetermined,0.7,The report lacks sufficient details to classify it into a specific ICAO occurrence category.
8 Jun 2004,Hawker Siddeley HS-748-232 Srs. 2A,TR-LFW,Gabon Express,19,off Libreville Airport (LBV),Gabon Express flight 221 departed Libreville at 09:11 for a domestic flight to Franceville. It is reported that a loss of oil pressure in the no. 2 engine forced the crew to shut down the engine. They decided to return to the airport. On the approach the undercarriage would not extend because of problems with the hydraulics. The HS-748 overflew the runway and the pilot ditched the plane some 100 m offshore.,,En route,Passenger - Scheduled,Libreville Airport (LBV/FOOL),Franceville/Mvengue Airport (MVB/FOON),,off Libreville Airport (LBV) -Gabon,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.9,"The report describes a loss of oil pressure in the no. 2 engine, which is a powerplant system/component failure, leading to the engine shutdown and subsequent issues."
13 Jun 2004,Beechcraft 200 Super King Air,N200BE,Rader Aviation,2,"Rupert, WV","A Beechcraft 200 Super King Air, N200BE, was destroyed when it impacted Big Mountain, near Rupert, WV. The certificated airline transport pilot and certificated commercial pilot were fatally injured. Instrument meteorological conditions prevailed near the accident site, for the flight that departed Summersville Airport, WV, about 08:15; destined for Lewisburg-Greenbrier Valley Airport, WV (LWB).An IFR flight plan and slot reservation were filed for the planned flight over mountainous terrain. The flight crew intended to reposition to an airport about 30 miles southeast of the departure airport, pick up passengers, and then complete a revenue flight to another airport. The airplane departed VFR, and the flight crew never activated the flight plan.A debris path was located, consistent with straight and level flight, near the peak of a mountain at 3,475 feet msl. Examination of the wreckage did not reveal any pre-impact mechanical malfunctions.Further investigation revealed the aircraft operator was involved in two prior weather related accidents, both of which resulted in fatalities. A third accident went unreported, and the weather at the time of that accident was unknown. Over a period of 14 years, the same FAA principal operations inspector was assigned to the operator during all four accidents; however, no actions were ever initiated as a result of any of the accidents.PROBABLE CAUSE: ""The pilot-in-command's improper decision to continue VFR flight into IMC conditions, which resulted in controlled flight into terrain.  Factors were the FAA Principle Operations Inspector's inadequate surveillance of the operator, and a low ceiling.""",,En route,Ferry/positioning,"Summersville Airport, WV (KSXL)","Lewisburg-Greenbrier Valley Airport, WV (LWB/KLWB)",,"Rupert, WV -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control, which is consistent with the definition of Controlled Flight Into Terrain (CFIT). The narrative specifically mentions the aircraft impacted a mountain while in straight and level flight, and the probable cause cites the continuation of VFR flight into IMC conditions leading to the collision."
14 Jun 2004,Volpar Turboliner,N401CK,Bellair,1,"10 km E of Kodiak Airport, AK (ADQ)","The Volpar Turboliner cargo plane, a stretched turbine conversion of a Beechcraft C-45G Expeditor, departed Anchorage-Ted Stevens International Airport on a commercial cargo flight at 09:55 local time. As the flight approached the destination airport of Kodiak, visibility decreased below the 2 mile minimum required for the initiation of the approach. The pilot entered a holding pattern, and waited for the weather to improve. After holding for about 45 minutes, the ceiling and visibility had improved, and the flight was cleared for the ILS 25 instrument approach. After the pilot's initial contact with ATCT personnel, no further radio communications were received. When the flight did not reach the destination airport, it was reported overdue. A search in the area of an ELT signal located the accident airplane on a hilly, tree-covered island.About one minute after the accident, a special weather observation was reporting, in part: Wind, 060 degrees (true) at 11 knots; visibility, 2 statute miles in light rain and mist; clouds and sky condition, 500 feet broken, 900 feet broken, 1,500 feet overcast; temperature, 46 degrees F; dew point, 44 degrees F. According to FAA records, the company was not authorized to conduct single pilot IFR operations in the accident airplane, and that the accident pilot was the operator's chief pilot. Toxicology tests revealed cocaethylene and chlorpheniramine in the pilot's blood and urine.CAUSE: The pilot's failure to follow proper IFR procedures by not adhering to the published missed approach procedures, which resulted in an in-flight collision with tree-covered terrain.  Factors contributing to the accident were a low ceiling, fog, rain, and the insufficient operating standards of company management by allowing unauthorized single pilot instrument flight operations.  Additional factors were the pilot's impairment from cocaine, alcohol, and over the counter cold medication, and the FAA's inadequate medical certification of the pilot and follow-up of his known substance abuse problems.",,Approach,Cargo,"Anchorage-Ted Stevens International Airport, AK (ANC/PANC)","Kodiak Airport, AK (ADQ/PADQ)",,"10 km E of Kodiak Airport, AK (ADQ) -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain during an instrument approach in poor weather conditions, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
15 Jun 2004,de Havilland Canada DHC-3 Otter,C-GPPL,Hawk Air,0,"Dipneedle Lake, ON","The DHC-3 Otter aircraft, registration C-GPPL, operated by Hawk Air, experienced a sudden engine stoppage (Pratt and Whitney R1340-S3H1-G Wasp) without warning eight minutes after take-off on a flight from Hawk Junction water aerodrome (CNH6) to Esnagi Lake. The aircraft was force landed on Dipneedle Lake, approximately 10NM north of Hawk Junction. The lake was extremely narrow shortly after the point of touch-down. The left wing struck two dead trees resulting in damage to the outer four feet of the leading edge of the wing. Approaching shore, one float struck a submerged rock resulting in a one-foot hole in one compartment. There were no injuries to the five passengers or the crew of two.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,"Hawk Junction Water Aerodrome, ON","Esnagi Lake, ON",,"Dipneedle Lake, ON -Canada",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a sudden engine stoppage without warning, which is a clear indication of a powerplant system or component failure."
16 Jun 2004,Fokker F-27 Friendship 200,AP-AUR,Pakistan International Airlines - PIA,0,Chitral Airport (CJL),"PIA's Friendship AP-AUR touched down on the 5800 feet / 1768 m long runway 02/20 but failed to stop within the length of the runway. It overran, crossing a drainage ditch. The undercarriage collapsed, causing serious damage to the fuselage and propellers.",,Landing,Passenger - Scheduled,Peshawar Airport (PEW/OPPS),Chitral Airport (CJL/OPCH),,Chitral Airport (CJL) -Pakistan,RE,Runway Excursion,0.95,"The aircraft overran the runway during the landing phase, which is a clear indication of a runway excursion."
17 Jun 2004,Airbus A300B4-203 (F),SU-BDG,Egyptair Cargo,0,Khartoum-Civil Airport (KRT/HSSK),"An Egyptair Cargo Airbus A300 Freighter, SU-BDG, suffered a runway excursion during landing in Khartoum. Nobody was injured.The aircraft touched down with high speed and flaps at 15 degrees. The crew did not apply the brakes immediately. The aircraft overran and stopped by the landing gear digging into the ground. The auto-throttle was unserviceable due to which the aircraft was unstable on approach and engine power was always above idle.Cause: As the approach was unstable it resulted in a late touch down due toA. High approach and landing speed.B. Flaps 15 deg with such speed and aircraft configurationC. The unserviceable autothrottle and brakes performance considered to be contributory factors to the incident.",,Landing,Cargo,Cairo International Airport (CAI/HECA),HSSK,,Khartoum-Civil Airport (KRT/HSSK) -Sudan,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the runway surface during landing, which is consistent with the definition of a runway excursion."
20 Jun 2004,Douglas DC-3-455,HK-1212,VIARCO,0,Las Gaviotas Airport (LGT),"A VIARCO flight from Villavicencio (VVC) to Puerto CarreÃ±o-Cumaribo Airport (PCR) had to make a precautionary landing at Las Gaviotas Airport because of some technical problems. Another plane, HK-1212 was sent to Las Gaviotas to pick up the passengers.The DC-3 aircraft took off from runway 24. Upon leaving the ground the right engine failed and caught fire. The DC-3 crash-landed in trees and caught fire.CAUSAS: ""Ruptura de una biela y posterior pÃ©rdida total de potencia e incendio en el motor derecho durante la rotaciÃ³n del aviÃ³n, lo cual redujo el rendimiento de la aeronave haciendo que el piloto perdiera el control de la misma, produciÃ©ndose la colisiÃ³n inmediata contra el terreno.""CAUSES: ""Rupture of a crank and subsequent total loss of power and fire in the right engine during rotation of the plane, which reduced the performance of the aircraft, causing the pilot to lose control of the aircraft, resulting in the immediate collision with the ground."" (translated from Spanish)",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Las Gaviotas Airport (LGT/SKGA),Puerto CarreÃ±o-Cumaribo Airport (PCR/SKPC),,Las Gaviotas Airport (LGT) -Colombia,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a failure and fire in the right engine during takeoff, leading to a loss of power and subsequent crash-landing. This fits the definition of a powerplant system/component failure or malfunction."
23 Jun 2004,Dornier 228-201,TF-ELH,Islandsflug,0,Siglufjördur Airport (SIJ),"The airplane was substantially damaged after it made a gear-up landing at SiglufjÃ¶rdur Airport (SIJ) during a training flight.The aircraft was transported to Reykjavik by boat. In November 2004 it was re-registered TF-ADD for Landsflug, but was ultimately assessed as damaged beyond repair.The points considered to be the most likely causes of the accident are:â¢ The landing gear was not lowered.â¢ Checklists were not used after the first landing.â¢ The ground proximity warning system was disconnected by the crew.â¢ The pilot took control of the aircraft unsure of how the next approach should be carried out.â¢ Since the traffic pattern was flown to the east (i.e., towards the mountains rather than over the fjord), there was little room due to the confined space.",,Landing,Training,REK,SiglufjÃ¶rdur Airport (SIJ/BISI),,SiglufjÃ¶rdur Airport (SIJ) -Iceland,ARC,Abnormal Runway Contact,0.95,"The report describes a gear-up landing, which is a type of abnormal runway contact. The narrative includes details about the landing gear not being lowered and the aircraft making contact with the runway in an unintended manner."
26 Jun 2004,Antonov An-12BP,ST-SAT,Sarit Airlines,0,Wau Airport (WUU),"The An-12 struck birds immediately after lifting off the runway at Wau (WUG). Engines no. 3 and 4 failed and an emergency landing was carried out in a field. The airplane caught fire. Three crew members were injured, along with a boy in a nearby field.",,Take off,Cargo,Wau Airport (WUU/HSWW),Khartoum-Civil Airport (KRT/HSSS),,Wau Airport (WUU) -South Sudan,BIRD,Bird Strike,0.95,"The report describes a collision with birds immediately after takeoff, leading to engine failures and an emergency landing."
26 Jun 2004,Lisunov Li-2T,RA-1300K,FLA RF,4,"2,2 km ENE of Moskva-Myachkovo Airport","A Lisunov Li-2T, the only airworthy Li-2 in Russia, was destroyed when it crashed in a residential area shortly after takeoff from Moscow's Myachkovo Airport in Russia. The pilot and engineer were killed in the accident, the co-pilot and one of the passengers died in the hospital of their injuries. The second passenger was injured.The aircraft took off from runway 06 at Myachkovo Airport at 17:25 hours local time. Soon after takeoff, the no.1 engine failed. The flight crew switched fuel supply to a different tank but the airplane was losing altitude with an increasing roll to the left. The propeller was not feather, creating additional drag. The aircraft attained an overcritical angle of attack, causing a stall on the left wing. The left bank had become almost vertical when the plane hit the roof of a 2-story cottage in the village of Zaozerye, 2,2 km from the Myachkovo Airport. It fell into the courtyards of two neighboring cottages and broke up.It appeared that the fuel tank that was selected for the left engine was almost empty on startup.One of the factors that adversely affected the interaction of the crew in the process of operating the fuel and other aircraft systems was the fact that the engineer was in a state of intoxication.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Moskva-Myachkovo Airport (UUBM),Kaluga-Grabtsevo Airport (KLF/UUBC),,"2,2 km ENE of Moskva-Myachkovo Airport -Russia",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.9,"The report describes a failure of the no.1 engine shortly after takeoff, which led to the crash. This indicates a malfunction of the aircraft's powerplant system."
28 Jun 2004,Beechcraft 200 Super King Air,ZS-NRW,Ngangeni Air Charters,2,São Sebastião,"A Beechcraft 200 Super King Air was damaged beyond repair in an accident at SÃ£o SebastiÃ£o, near Vilanculos, Mozambique. Both crew members were killed.The aircraft was refuelled to capacity at Polokwane Airport, South Africa on 28 June 2004 with 1750 litres of Jet A1 fuel where after it flew to SÃ£o SebastiÃ£o, near Vilanculos, Mozambique. Later the day on 28 June 2004 the crew attempted to take off on a non-scheduled flight from Sao Sebastiao (near Vilanculos) to Vilanculos Airport (VNX).The purpose of the fight was to airlift an injured man to a hospital at an unknown destination.The crew did not use the full runway length available but attempted the takeoff run with only 870ft (265 m) of runway available. The aircraft failed to become airborne and overran the runway, colliding with a sandbank, the perimeter fence and trees and erupted in fire.Calculations, using the takeoff performance graphs in the POH (Pilot Operating Handbook), showed that the aircraft would have required a ground roll distance of 2000 ft (610 m) with 40Â° flap and 2100 ft (640 m) with no flap selected.",,Take off,Ambulance,,Vilanculos Airport (VNX/FQVL),,SÃ£o SebastiÃ£o -Mozambique,RE,Runway Excursion,0.95,"The aircraft overran the runway during takeoff, which is a clear indication of a runway excursion event."
28 Jun 2004,Boeing 777-212ER,9V-SRC,Singapore Airlines Limited,0,Near Waypoint ARESI (L625),"Aircraft encountered moderate to severe turbulence over the South China Sea.  A cabin attendant was seriously injured (with fractured wrists).CONCLUSIONS- The PIC could have cycled the fasten seat belt switch too quickly which resulted in only one chime being generated in the cabin. Since he did not make an announcement and with only one chime generated in the cabin, the cabin crew thought that the switching on of the seat belt signs was only for an impending light turbulence or a precautionary measure and reacted accordingly.- The system of using the number of chimes generated by cycling the fasten seat belt switch to advise the cabin crew to cease cabin service and be seated is not robust as the number of chimes may depend on how fast the switch is being operated.- The information in the operatorâs crew procedures regarding turbulence could be better organised. However, this is not a factor in the occurrence.",,En route,Passenger - Scheduled,Singapore-Changi International Airport (SIN/WSSS),Nagoya Airport,,Near Waypoint ARESI (L625) -Pacific Ocean,TURB,Turbulence Encounter,0.95,"The report describes an encounter with moderate to severe turbulence resulting in a serious injury to a cabin attendant, which aligns with the definition of a turbulence encounter."
28 Jun 2004,Boeing 747-481,JA8098,All Nippon Airways - ANA,0,Near Arkhangelsk,"The Boeing 747-400 JA8098 belonging to All Nippon Airways Co., Ltd. was flying from Frankfurt International Airport to Narita International Airport at an altitude of about 33,000ft as the company's regular 210 flight on Monday, June 28, 2004. Around 1:48 (UTC), the aircraft was shaken over the vicinity of Arkhangelsk of the Russian Federation, and one passenger was seriously injured.The plane was boarded by the captain and 18 crew members, 300 passengers, and a total of 319 people.It is probable that this accident occurred when the Aircraft encountered localized turbulence inside a stratus cloud during cruising flight, causing the Aircraft to become shaken, causing a passenger in the rearmost lavatory to lose his balance and strike his side on the wall of the lavatory, resulting in injury.",,En route,Passenger - Scheduled,Frankfurt International Airport (FRA/EDDF),Tokyo-Narita Airport (NRT/RJAA),,Near Arkhangelsk -Russia,TURB,Turbulence Encounter,0.95,"The report describes an incident where the aircraft encountered localized turbulence during cruising flight, resulting in a passenger injury. This fits the definition of a turbulence encounter."
30 Jun 2004,Beechcraft 200 Super King Air,N432FA,Frontline Aviation,0,"Green Bay-Austin-Straubel Field, WI (GRB)","The Beechcraft 200 Super King Air airplane was damaged during a precautionary landing at Green Bay-Austin-Straubel Field, WI (GRB) following a reported loss of power to the right engine on takeoff from runway 24. The pilot reported that the right engine lost power as the landing gear was retracting after takeoff. He stated that he elected to land the airplane on the remaining runway and selected gear down. Due to the short time between selecting gear down and landing the landing gear had not extended and the aircraft landed gear up. No anomalies were found with respect to the right engine or fuel controls during the on-scene or follow-up examination. Examination of the right propeller indicated that it was not in the feather position. The pilot reported that the autofeather system did not engage. The airplane came to rest on the runway with approximately 2000 feet of the runway surface remaining.PROBABLE CAUSE: ""The loss of engine power after takeoff for an undetermined reason.""",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,"Green Bay-Austin-Straubel Field, WI (GRB/KGRB)","Grand Rapids-Gerald R. Ford International Airport, MI (GRR/KGRR)",,"Green Bay-Austin-Straubel Field, WI (GRB) -United States of America",ARC,Abnormal Runway Contact,0.95,"The aircraft experienced a gear-up landing on the runway following a loss of power to the right engine during takeoff, which resulted in abnormal runway contact."
30 Jun 2004,de Havilland Canada DHC-6 Twin Otter 300,8P-MLK,Trans Island Air 2000,0,Saint Vincent-E. T. Joshua (SVD),"The Twin Otter had arrived on a cargo flight from Bridgetown (BGI) and was prepared for a ferry flight back. On takeoff the airplane veered to the right. The pilot overcorrected. Takeoff was aborted but the airplane departed the right hand side of the runway. The airplane travelled across a field, crossed a ditch and ran into the airport perimeter fence.",,Take off,Ferry/positioning,Saint Vincent-E. T. Joshua (SVD/TVSV),Bridgetown-Grantley Adams International Airport (BGI/TBPB),,Saint Vincent-E. T. Joshua (SVD) -Saint Vincent and the Grenadines,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the takeoff phase, which aligns with the definition of a runway excursion."
2 Jul 2004,IAI 1124 Westwind,N280AT,Air Trek,6+1,Panama City-Tocumen International Airport (PTY),"An IAI 1124 Westwind air ambulance plane crashed on takeoff from Panama City-Tocumen International Airport (PTY), killing all six on board and one person on the ground.The aircraft was transporting two Italian patients from Quito, Ecuador for medical treatment to Washington and Milan. A refueling stop was made in Panama. After refueling, the airplane was started and taxied to runway 3L. After lifting off the runway it reportedly pitched up vertically, the nose then lowered, and the wings rocked side to side. The airplane veered right with a 90-degree bank and impacted the ground on taxiway Hotel. The right wing and right engine separated from the fuselage. The airplane rolled onto its back, collapsing the vertical stabilizer. The main fuselage, left wing, and left engine continued across a grass field, where it struck an airport worker, and impacted a concrete wall. The airplane continued through the wall, and came to rest inverted inside an empty building - the former Evergreen International hangar.PROBABLE CAUSEThe Investigative Board determined that the probable cause of the accident was the loss of control during takeoff due to the lack of criteria and decision-making by the flight crew, not having followed the procedures established by the operator, aggravated by a center of gravity beyond the rear limit.",,Take off,Ambulance,Panama City-Tocumen International Airport (PTY/MPTO),"Washington-Dulles International Airport, DC (IAD/KIAD)",,Panama City-Tocumen International Airport (PTY) -Panama,LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control during takeoff, with the aircraft pitching up vertically, veering right, and impacting the ground. This fits the definition of 'Loss of Control - In Flight' as it involves loss of aircraft control while the aircraft is in flight."
4 Jul 2004,de Havilland Canada DHC-6 Twin Otter 300,C-FMOL,North-Wright Airways,0,"Canol Road, Mile 222, NT","The North-Wright Airways Ltd. DHC-6 Twin Otter, registration C-FMOL, was departing from an approximately 1,500 foot long gravel strip at Mile 222 of the Canol Road (near the Tsichu River), Canada. The takeoff was initiated to the north and into wind. Immediately after becoming airborne, the aircraft encountered a strong right cross-wind and settled back onto the strip. The left wheel contacted willows that had overgrown the edge of the strip. The aircraft veered left into the willows at about 60 knots, and began to decelerate. Prior to flying speed being regained, the aircraft rolled off the end of the strip and come to rest in a shallow creek. The right wing partially separated from the fuselage at impact and the forward fuselage, nose gear and right main gear sustained substantial damage. The pilot and first officer were uninjured. The purpose of the trip was to move hunting gear and outfitter supplies back to an airstrip at Mile 170 of the Canol Road (Godlin Lake). The aircraft was at or near gross weight at the time of the occurrence.",,Take off,Cargo,,,,"Canol Road, Mile 222, NT -Canada",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The aircraft collided with willows and veered off the strip during the takeoff phase, which fits the description of a collision with obstacles during takeoff."
9 Jul 2004,Canadair CL-215-1A10,I-SRMB,"OMNI - Aviação e Tecnologia, lsf SOREM",0,"Chamadouro, Santa Domba Dão","A Canadair CL-215-1A10 air tanker sustained substantial damage in an aborted takeoff accident at the Aguieira reservoir. Both pilots survived the accident.The airplane was scooping water from the reservoir to combat a fire in the area. The pilot advanced the throttles to take off but the CL-215 drifted to the side. The pilot decided to abort the takeoff, steering the flying boat to a small bay. The CL-215 collided with the ground.CAUSE (translated from original Portuguese report):The poor directional control of the aircraft during take-off and the track during deceleration (after the abortion decision) in order to avoid collision with the bank, was the primary cause of this accident.CONTRIBUTING FACTORS:Thw following are considered contributing factors to the occurrence of the accident:- Poor Crew Resource Management - lack of communication between the pilots about the type of aircraft and operations;- The orographic conditions were substantially different from those where the crew received their training and developed their operational activities;",,Take off,Fire fighting,Seia Airport (LPSE),Seia Airport (LPSE),,"Chamadouro, Santa Domba DÃ£o -Portugal",LOC-G,Loss of Control - Ground,0.9,"The report describes a loss of directional control during the takeoff phase while the aircraft was still on the ground, leading to an aborted takeoff and subsequent collision with the ground."
9 Jul 2004,Antonov An-2SX,RA-02230,Kostroma Air Enterprise,0,Yaroslavl Airport (IAR),"The Antonov was used to spray crops in the Yaroslav area. The airplane had already carried out 15 flights that day when it was serviced. Ground personnel added 1200 kg of liquid toxic chemicals for the next flight. Takeoff was commenced with flaps at 20 degrees. The aircraft took off at a speed of 90-100 km/h but could not gain height. The airplane contacted an embankment located 572 meters past the runway and crashed. It appeared that the fuel filter was blocked, most probably by the chemical fertilizers, which fell in the fuel during the servicing of the aircraft. It was also established that a certain kind of oil was used in the engine's oil system which was not intended for the PZL Kalisz (Shvetsov) ASz-62IR engine.This aviation incident occurred due to a combination of the following unfavorable factors:- the failure of the engine to produce takeoff power because of a disturbance of the supply of fuel into the engine because of the blocking of the carburetor filter AKM-62IRA, probably, by the chemical fertilizers, which fell in the fuel during the servicing of the aircraft.- failure of the flight crew to use the entire length of the runway (850 m) for the takeoff, which did not allow the crew to carry out a safe rejected takeoff when the airspeed failed to increase after takeoff. (translated from Russian)",,Take off,Agricultural,Yaroslavl-Tunoshna Airport (IAR/UUDL),Yaroslavl-Tunoshna Airport (IAR/UUDL),,Yaroslavl Airport (IAR) -Russia,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,"The aircraft collided with an embankment during the takeoff phase, which is consistent with the definition of 'Collision with Obstacle(s) During Takeoff and Landing'."
12 Jul 2004,Beechcraft 400A Beechjet,N455CW,Flight Options,0,"100 miles west of Sarasota, FL","The Raytheon Beechjet 400A was descending through flight level 390 when both of the engines flamed out and lost all power while operating in instrument meteorological conditions with convective storms in the area.  The pilots, after several attempts, were able to get one engine restarted as the airplane was descending through 10,000 feet and diverted to a nearby airport.  Testing of the engines immediately after the incident revealed that they were operating correctly.  Testing of the fuel revealed that it conformed to the specifications for Jet A, but the fuel system icing inhibitor (FSII) was significantly below the required concentration.  The investigation of two subsequent dual-engine flame out incidents revealed the FSII was not a factor.  Convective weather can lift significant amounts of water into the upper atmosphere that then form ice crystals.  Research indicates that the ice crystals can partially melt passing through the JT15D-5 engine fan that can then accrete to an internal compressor stator.  When any accreted ice was shed from the stator vanes, it would pass through the high pressure compressor and could be picked up by the pressure sense line to the fuel control.  Flight tests confirmed that sense line could go below freezing at low power settings at high altitude.  Other tests showed that if the sense line was blocked and the power levers were retarded, the electronic engine control would reduce the fuel flow to reduce the power, but the sense pressure within the fuel control would be maintained.  But when the blockage was cleared, the sudden reduction in the sense pressure in the fuel control would result in a reduction of the fuel flow at a rate that was much faster than a normal rapid power reduction and could result in the engine flaming out.Probable Cause: High-altitude ice crystals that had accreted on the compressor vanes and were ingested into the high pressure compressor when the pilots retarded the power levers causing compressor surges and flameouts of both engines.  Contributing factors were the lack of training on the hazards of high-altitude ice crystals to gas turbine engines and guidance to the pilots to activate the engine anti-ice system in conditions where high-altitude ice crystals may exist.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,"Duncan, OK (KDUC)","Fort Myers, FL (KRSW)",,"100 miles west of Sarasota, FL -Atlantic Ocean",ICE,Icing,0.95,"The report describes an incident where high-altitude ice crystals accreted on the compressor vanes and were ingested into the high-pressure compressor, causing both engines to flame out. This fits the description of the 'Icing' category, which includes the accumulation of ice on aircraft surfaces."
12 Jul 2004,Beechcraft 100 King Air,C-FQOV,Little Red Air Service,0,"Fort Vermilion Airport, AB","The Little Red Air Service Beech King Air 100, registration C-FQOV, was arriving in Fort Vermilion on a medevac flight from Grande Prairie, AB. The aircraft was high on final and landed hard on runway 07. During the landing phase, the right side main gear collapsed, and the aircraft came to rest on the right side of the runway. There were no injuries, but there was damage to the wing, landing gear and engine/propeller.",,Landing,Ambulance,"Grande Prairie Airport, AB (YQU/CYQU)","Fort Vermilion Airport, AB",,"Fort Vermilion Airport, AB -Canada",ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing resulting in the collapse of the right side main gear, which is consistent with abnormal runway contact."
12 Jul 2004,Convair CV-440,N4826C,Dodita Air Cargo,1,"54 km S off Beef Island, British Virgin Islands [Caribbean Sea]","A Convair CV-440, operated by Dodita Air Cargo, departed San Juan on an early morning VFR flight to Sint Maarten, carrying a cargo of perishable food. After leveling off at 5,500 feet msl, the crew noticed that the right engine cylinder head temperature and oil temperature was about 10 degrees above normal. Shortly after, both pilots noticed a sharp decrease in the right engine brake mean effective pressure followed by vibration in the engine. A fire started around the front lower cylinders. The captain feathered the right engine propeller, pulled the Emergency handle and fired the main and reserve fire extinguishing bottles. The fire however had extended to the whole front of the engine cylinders. The burning engine fell off the plane's wing and the crew prepared for a ditching. The co-pilot handed a life jacket to the pilot and then put his on. The pilot placed his life preserver to the side and did not put it on. While descending the co-pilot opened his side window, but the pilot did not. At 300 feet, and still on a westerly heading, the co-pilot recalled that the airplane's indicated airspeed was around 135 to 140 knots, and the right wing leading edge was on fire and was melting. After hitting the water surface the cockpit section also contacted the water and sank for a short time. The cockpit surfaced once and the water was above both pilot's shoulders. One of the wings and the cockpit separated and the airplane sank into 1,000 feet of water. The co-pilot was rescued by a Coast Guard helicopter. The captain was declared missing and had not been found after a full day of searching.PROBABLE CAUSE: ""The in-flight fire on the number two engine, for undetermined reasons.""",,En route,Cargo,San Juan-Luis MuÃ±oz MarÃ­n International Airport (SJU/TJSJ),Sint Maarten-Juliana Airport (SXM/TNCM),,"54 km S off Beef Island, British Virgin Islands [Caribbean Sea] -Atlantic Ocean",F-NI,Fire/Smoke (Non-Impact),0.95,The report describes an in-flight fire in the right engine that was not the result of an impact. The fire led to the engine detaching from the wing and subsequent ditching of the aircraft.
13 Jul 2004,Learjet 35A,N829CA,Aviation Jet Charters,0,Nevis-Newcastle Airport (NEV),"The Learjet was operating on an air ambulance flight from Sint Maarten to St. Kitts and Nevis. During the visual approach to runway 10 winds were reported 090 degrees at 16 knots. The pilot was holding Vref 125 plus 10 knots on final. The approach was normal until a downdraft on short final was experienced. The airplane sank and engine power was immediately advanced with an increase in pitch, but the airplane continued to sink. The airplane's main landing gear came in contact with the top of the barbwire fencing at the approach end of the runway. The airplane landed hard, just short of the threshold. The airplane was taxied to the ramp where a close-up examination revealed the left engine, flaps and both lower wing areas incurred substantial damage.PROBABLE CAUSE: ""The pilot's encounter with a downdraft.""",,Landing,Ambulance,Sint Maarten-Juliana Airport (SXM/TNCM),Nevis/Newcastle Airport (NEV/TKPN),,Nevis-Newcastle Airport (NEV) -St. Kitts and Nevis,USOS,Undershoot/Overshoot,0.95,"The aircraft experienced a downdraft on short final, resulting in the airplane sinking and making contact with the top of the barbwire fencing at the approach end of the runway, landing hard just short of the threshold."
15 Jul 2004,McDonnell Douglas MD-82,N585AA,American Airlines,0,"Sheridan, IL","A McDonnell Douglas DC-9-82 scheduled passenger carrying flight encountered turbulence upon entering ""buildup"" while descending through 15,000 feet mean sea level (MSL).  Night visual meteorological conditions prevailed prior to entering the cloud.  The only injury to those aboard was to a flight attendant who was not seated and restrained at the time of the encounter.  The seat belt sign had been on but the flight attendants were not instructed to be seated.  The captain stated that weather radar displayed a faint green return from the cloud before the event.  No lightning or precipitation was observed from the cloud.  The first officer stated the radar showed some activity south of their course.  The radar indicated a line of three or four well defined cells on the 80-mile range ""painting green.""  They saw lightning ""well"" south of the airplane.  Directly ahead, on the northern most side of the line, the radar displayed five to seven green dots.  They estimated the top to be about 17,000 feet MSL.Probable Cause: The convection induced turbulence and the flight attendant not being restrained.",,Unknown,Passenger - Scheduled,"Albuquerque International Airport, NM (ABQ/KABQ)","Chicago-O'Hare International Airport, IL (ORD/KORD)",,"Sheridan, IL -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an encounter with turbulence induced by convection while descending through 15,000 feet, resulting in an injury to a flight attendant who was not seated and restrained. This fits the definition of a turbulence encounter."
