Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
22 Jul 2008,de Havilland Canada DHC-3 Otter,N61FE,Rainbow King Lodge,0,"Iliamna, Alaska","The solo airline transport pilot was making a local reconnaissance flight in a float-equipped airplane under 14 Code of Federal Regulations Part 91 in conjunction with a wilderness lodge business.  The pilot said that he was scouting local lakes and rivers for fish and, while returning to a float pond near the lodge, the airplane's engine lost oil pressure and then lost power. The pilot said that he descended to a road, and that after he touched the floats on the road the left wing struck a tree, causing the airplane to depart the roadway. The airplane sustained damage to the  left wing's leading edge and fuselage. A mechanic said that the number 8 cylinder separated from the engine, causing an oil line to separate.Probable Cause: A total loss of engine power due to the separation of the number 8 cylinder from the engine, which separated an oil line, resulting in a loss of oil and oil pressure. Contributing to the accident was the float-equipped airplane's forced landing on a road.",,En route,Unknown,"Iliamna, AK",,,"Iliamna, Alaska -United States of America",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a total loss of engine power due to the separation of the number 8 cylinder from the engine, which is a failure or malfunction of an aircraft powerplant system or component."
22 Jul 2008,Boeing 727-227,C-GLKF,Kelowna Flightcraft Air Charter,0,"Hamilton Airport, ON (YHM)","A Kelowna Flightcraft Air Charter Ltd. Boeing 727-227 sustained minor damage during a bounced landing at Hamilton Airport, ON (YHM). Flight KFA281 operated on a cargo flight from Moncton (YQM) to Hamilton. The aircraft was vectored for an approach to runway 06 at Hamilton Airport. At 22:16 the aircraft touched down hard and bounced before touching down hard a second time. Immediately after the second touchdown, a go-around was initiated. During rotation, the tailskid made contact with the runway. The thrust reverser actuator fairing and the number 2 engine tailpipe made contact with the ground off the departure end of the runway. The aircraft climbed away and then returned for a normal landing on runway 12. There were no injuries; the aircraft sustained minor damage.Findings as to causes and contributing factors:1. The go-around was initiated with the spoilers deployed. This resulted in added drag that precluded a safe lift-off and caused the tail and the number 2 engine to strike the ground.2. The crew had not received any training for a bounced landing or a go-around after touchdown and therefore did not retract the spoilers.Findings as to risk:1. The bounced landing recovery and go-around procedures do not direct crews to stow the spoilers. In the event of a go-around after touchdown, crews may leave the speedbrake lever in the extended position, increasing the risk of the aircraft not being able to meet the required climb gradient.2. Cockpit voice recorder (CVR) information regarding this incident was overwritten. The lack of CVR data hampered investigators' ability to obtain a timely and complete understanding of the event.",,Landing,Cargo,"Moncton-Metropolitan Area Airport, NB (YQM/CYQM)","Hamilton Airport, ON (YHM/CYHM)",,"Hamilton Airport, ON (YHM) -Canada",ARC,Abnormal Runway Contact,0.95,"The report describes a bounced landing with hard touchdowns and subsequent tail strikes, which are indicative of abnormal runway contact."
23 Jul 2008,Boeing 737-4M0,PK-GZN,Garuda Indonesia Airways,0,Banjarmasin-Sjamsudin Noor Airport (BDJ),"A Boeing 737-400 aircraft, registered PK-GZN, was being operated on a scheduled passenger service from Soekarno-Hatta Airport, Jakarta to Syamsudin Noor Airport, Banjarmasin. There were 121 persons on board.The pilots reported that the touchdown was normal. When the aircraft slowed to about 60 knots, the pilot in command (PIC) applied manual braking and shortly after, the ANTI SKID INOP light illuminated. The PIC then performed the standard memory items of the Emergency Check List, and continued taxiing to the apron. As the PIC turned the aircraft to the right to enter taxiway B he heard a sound that he associated with a tire bursting, so he stopped the aircraft.Engineers who inspected the aircraft on the apron, prior to the passengers disembarking, informed the PIC that the number-one main landing gear axle was broken, and detached from its strut. The number-two tire had burst.None of the aircraft's occupants were injured, and they disembarked normally using airstairs.The investigation found that an undetected fatigue crack in the number-one main landing gear axle had originated from a corroded hole in the brake assembly attachment flange. The fatigue crack propagated toward the flange and the axle wall, reaching a length of about 6 cm before a fast final fracture occurred.On 5 August 2008, the operator's maintenance organization issued engineering orders that required increased inspection schedules for Boeing 737 main landing gear axles, because the axle had failed at a time significantly short of the manufacturer's specified component life.On 6 August 2008, the National Transportation Safety Committee (NTSC) issued recommendations to the Directorate General of Civil Aviation, the US Federal Aviation Administration, the Boeing Company, and the European Aviation Safety Agency, with respect to reviewing the overhaul and inspection requirements for Boeing 737 main landing gear axles.CAUSES:* An undetected fatigue crack in the number-one main landing gear axle originated from a corroded hole in the brake assembly attachment flange.* The fatigue crack propagated toward the flange and the axle wall, reaching a length of about 6 cm before a fast final fracture occurred.",,Landing,Passenger - Scheduled,Jakarta-Soekarno-Hatta International Airport (CGK/WIII),Banjarmasin-Sjamsudin Noor Airport (BDJ/WAOO),,Banjarmasin-Sjamsudin Noor Airport (BDJ) -Indonesia,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the main landing gear axle due to an undetected fatigue crack, which is a malfunction of a non-powerplant component."
23 Jul 2008,Fokker F-27 Friendship 400M,FAB-92,Transporte Aéreo Militar - TAM,0,"Estancia Esperanza, Beni","The F-27 took off from Guayaramerin (GYA) at 11:56 on a domestic flight to Trinidad (TDD), where it was expected to arrive around 13:30.At 12:20 the crew radioed they experienced problems with the no. 1 engine. A forced landing was carried out on a road, causing substantial damage to the aircraft.",,En route,Passenger - Scheduled,GuayaramerÃ­n Airport (GYA/SLGY),Trinidad Airport (TDD/SLTR),,"Estancia Esperanza, Beni -Bolivia",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the aircraft experienced problems with the no. 1 engine, which led to a forced landing. This aligns with the category for powerplant system or component failure or malfunction."
25 Jul 2008,Boeing 747-438,VH-OJK,Qantas,0,"475 km NW of Manila, Philippines","On 25 July 2008, at 09:22 local time, a Boeing 747-438 aircraft departed Hong Kong (HKG) on a scheduled flight to Melbourne (MEL), Australia. Approximately 55 minutes into the flight, while the aircraft was cruising at 29,000 ft (FL290), a loud bang was heard by passengers and crew, followed by the rapid depressurisation of the cabin. Oxygen masks dropped from the overhead compartments shortly afterward, and it was reported that most passengers and crew commenced using the masks. After donning their own oxygen masks, the flight crew carried out the 'cabin altitude non-normal' checklist items and commenced a descent to a lower altitude, where supplemental breathing oxygen would no longer be required. A MAYDAY distress radio call was made on the regional air traffic control frequency. After levelling the aircraft at 10,000 ft, the flight crew diverted to Ninoy Aquino International Airport, Manila, where an uneventful visual approach and landing was made. The aircraft was stopped on the runway for an external inspection, before being towed to the terminal for passenger disembarkation.Subsequent inspection revealed an inverted T-shaped rupture in the lower right side of the fuselage, immediately beneath the wing leading edge-to-fuselage transition fairing (which had been lost during the event). Items of wrapped cargo were observed partially protruding from the rupture, which extended for approximately 2 metres along the length of the aircraft and 1.5 metres vertically.After clearing the baggage and cargo from the forward aircraft hold, it was evident that one passenger oxygen cylinder (number-4 from a bank of seven cylinders along the right side of the cargo hold) had sustained a sudden failure and forceful discharge of its pressurised contents into the aircraft hold, rupturing the fuselage in the vicinity of the wing-fuselage leading edge fairing. The cylinder had been propelled upward by the force of the discharge, puncturing the cabin floor and entering the cabin adjacent to the second main cabin door. The cylinder had subsequently impacted the door frame, door handle and overhead panelling, before falling to the cabin floor and exiting the aircraft through the ruptured fuselage.In the context of this event, the inability to physically examine the key item of physical evidence (the failed oxygen cylinder), meant that the only verifiable contributing safety factors were those associated with the occurrence event itself:- During flight, a single pressurised oxygen cylinder failed by rupture; forcefully releasing its contents.- The force of the suddenly-released pressurised contents of the oxygen cylinder locally ruptured the aircraftÂs fuselage and allowed the aircraft to depressurise in an uncontrolled manner.",,En route,Passenger - Scheduled,Hong Kong-Chek Lap Kok International Airport (HKG/VHHH),"Melbourne-Tullamarine Airport, VIC (MEL/YMML)",,"475 km NW of Manila, Philippines -Pacific Ocean",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The occurrence involved the failure of a passenger oxygen cylinder, which is a non-powerplant component of the aircraft. This failure led to the rupture of the fuselage and subsequent depressurization, fitting the description of a system/component failure or malfunction."
28 Jul 2008,Airbus A321-231,G-MARA,Monarch Airlines,0,Manchester Airport (MAN),"Airbus A321 G-MARA was operating a night charter flight from Malaga, Spain to Manchester Airport, UK, with the co-pilot as the pilot flying (PF). The flight had been operated in accordance with company procedures and had been without incident until the landing. The landing flare was initiated slightly early and the aircraft settled into a ÂfloatÂ at approximately 10 ft abovethe runway (radio height). Whilst in the ÂfloatÂ, the co-pilotÂs sidestick briefly moved to fully forward then to fully aft. The aircraft reacted with a rapid nose-down pitch and touched down in a near flat attitude. A significant bounce occurred, which was controlled by the co-pilot; a second touchdown and rollout ensued The commander taxied the aircraft to the parking stand where it was shut down normally.Three passenger service unit oxygen masks had dropped from their stowages but no other effects of the landing were apparent and no injuries had occurred.An engineer, following the process in the Aircraft Maintenance Manual (AMM), determined that no inspections were required as the relevant recorded parameters had not exceeded the stated threshold values.On the next flight, the flight crew were unable to retract the landing gear. Subsequent investigation of this defect identified internal damage to the nose landing gear and a bent proximity switch link rod. The nose landing gear was replaced and extensive inspections conducted before the aircraft was released to service.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,MÃ¡laga Airport (AGP/LEMG),Manchester Airport (MAN/EGCC),,Manchester Airport (MAN) -United Kingdom,ARC,Abnormal Runway Contact,0.95,"The report describes an abnormal landing event involving a bounce and subsequent damage to the nose landing gear, which fits the description of abnormal runway contact."
30 Jul 2008,Eclipse 500,N333MY,My Aviation,0,"West Chester-Brandywine Airport, PA (OQN)","During a visual approach for runway 27 at Brandywine Airport, the pilot felt that he was a little high. He pushed the nose down a little. The airplane's speed was ""a little high"" as it passed the threshold. The pilot braked but the airplane skidded to the right and went off the end of the runway. After leaving the runway, the airplane traveled down a 40-foot embankment and crossed a service road. The airplane came to rest against trees and a chain link fence approximately 184 feet beyond the departure end of runway 27.Examination of the airplane revealed multiple fractures and areas of crush and compression damage to both the airframe and flight control surfaces. The nose landing gear was separated from its attach point. Both main landing gear were collapsed, and they had penetrated the upper surface of the wing structure.Brandywine Airport has a single asphalt runway (09/27) measuring 3347 x 50 ft. (1020 x 15 m). According to the Airport Facility Directory, multiple obstructions existed on the approach end of runway 27. These included trees that were12 feet in height, which displaced the threshold by 250 feet. A Precision Approach Path Indicator was installed, but was inoperative at the time of the accident.PROBABLE CAUSE: ""The pilot's failure to obtain the proper touchdown point, and his excessive airspeed on approach.""",,Landing,Private,"Philadelphia-Wings Field Airport, PA (KLOM)","West Chester-Brandywine Airport, PA (OQN/KOQN)",,"West Chester-Brandywine Airport, PA (OQN) -United States of America",RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the end of the runway during landing, which fits the definition of a runway excursion."
31 Jul 2008,McDonnell Douglas MD-88,EC-FPD,Iberia,0,Wien-Schwechat International Airport (VIE),"On July 31, 2008, a McDonnell Douglas MD-88 passenger plane operated by Iberia, took off from the Vienna Schwechat airport at 19:34 local time. The airplane was operating flight IB-3575 to Madrid, Spain with 116 passengers and six crew members on board.During the takeoff run immediately before becoming airborne, the left engine experienced loss of power and vibration. The pilots retracted the landing gear, declared an emergency to air traffic control and started to turn downwind towards runway 29 with the intention of landing and climbed to 2000 ft MSL. A burning smell was detected in the cockpit but no smoke was seen and no fire alarm was triggered. The pilots wanted to perform a precautionary landing on runway 29 with a flight mass above the normal permitted value and on downwind they worked through the checklists for ""Engine fire or severe damage or separation"" and ""Emergency return to the field"", during which the left engine was shut down. They started the APU and switched on the connected power generator and hydraulic pump. The expected ""landing gear extended and locked"" indicator did not appear after extending the landing gear.The pilots then circled and worked through the ""Abnormal gear indication with the handle down"" checklist, including actuation of the emergency landing gear extension mechanism.However, the ""Landing gear down and locked"" indication for the left main landing gear remained off. The pilots then decided not to land and about 8 minutes after takeoff they conducted a low overflight over Vienna-Schwechat Airport at about 500 ft AGL to allow the air traffic controllers in the control tower to check the left landing gear. The pilots were informed that the left landing gear was extended. They then climbed to 5000 ft. In the meantime, the airport operations manager inspected runway 29 and found parts of a tyre and a part of a water deflector. Because of the missing locking indication, the pilots decided to inspect the locking mechanism of the main landing gears with a periscope in the passenger cabin of the aircraft. However, the First Officer, who conducted the inspection, could not obtain any information, because the field of vision was obscured by dirt.Because the pilots wanted to have the information regarding the main landing gear verified again, 21 minutes after takeoff they flew over the airport a second time at about 400 ft AGL, which gave them the same information as before. The pilots then climbed again south-east of the airport to about 5000 ft to burn more fuel and prepared for landing by working through the ""Landing with unsafe landing gear and possible evacuation of the aircraft"" checklist.Once the flight mass had been reduced below the normal allowable landing mass, the pilots decided to land before dark, and decided to land on runway 34, because it was longer than runway 29 and had fewer obstacles on the left side. They were worried that the left landing gear could collapse and requested the presence of the airport fire brigade and a foam carpet, which however was not provided.One hour and 16 minutes after takeoff the aircraft landed smoothly on runway 34 at 20:50. During the landing, as a result of the actuation of the emergency extension mechanism, the inboard doors of the main landing gear scraped the surface of the runway and caused a shower of sparks. The aircraft left the runway under its own power and stopped at exit 32, where the passengers could exit by stairs.The pilots, crew and passengers were uninjured. The aircraft was seriously damaged.Probable causes:- Disconnection of the electrical components of the proximity switch of the left main landing gear indicator in the left-hand main landing gear well by foreign parts.- Penetration of foreign parts into the left-hand engine.Probable contributing factors:- Valve stem fastening to rim 2 not secured- Lack of clarity from the company about the additional maintenance work performed in the area of the valve stem when the tyre was replaced.- Use of a porous O-ring for the valve stem on rim 2.- Inadequate greasing of the O-ring of the valve stem on rim 2.- The daily check of tyre 2 on the day of the incident did not detect any pressure drop, as it can be assumed that the tyre pressure was not checked at all.- Signs of the tread becoming detached on tyre 2 were not recognised during the preflight checks.Possible contributing factors:- Incorrect tightening torque used when fastening the valve stem to rim 2 when the tyre was replaced on 11 .7.2008.",,Take off,Passenger - Scheduled,Wien-Schwechat International Airport (VIE/LOWW),Madrid-Barajas Airport (MAD/LEMD),,Wien-Schwechat International Airport (VIE) -Austria,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.9,"The report details multiple system/component failures including the left engine experiencing loss of power and vibration, issues with the landing gear indication system, and the presence of foreign parts causing damage. These factors align with the definition of SCF-NP."
31 Jul 2008,British Aerospace BAe-125-800A,N818MV,East Coast Jets,8,"Owatonna Airport, MN (OWA)","East Coast Jets Flight 81, a BAe 125-800, departed Atlantic City (ACY) at 08:13 EDT on a flight to Owatonna (OWA). The airplane was cleared for an approach to runway 30. Runway 30 is a 1676 x 30 m (5500 x 100 ft) ILS equipped, concrete runway.The crew apparently decided to execute a go around. Eyewitnesses reported that the plane struck aerials. It came down 2400 feet past the runway end and cut a swath through a corn field.Weather at Owatonna at 09:55 included: wind 170 degrees at 6 knots, broken clouds at 3700 feet, temperature 19 degrees C, pressure 29.83.PROBABLE CAUSE: ""The National Transportation Safety Board determines that the probable cause of this accident was the captain's decision to attempt a go-around late in the landing roll with insufficient runway remaining. Contributing to the accident were (1) the pilots' poor crew coordination and lack of cockpit discipline; (2) fatigue, which likely impaired both pilots' performance; and (3) the failure of the Federal Aviation Administration to require crew resource management training and standard operating procedures for Part 135 operators.""",,Landing,Executive,"Atlantic City International Airport, NJ (ACY/KACY)","Owatonna Airport, MN (OWA/KOWA)",,"Owatonna Airport, MN (OWA) -United States of America",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,"The report describes the aircraft striking aerials during a go-around attempt after landing, which fits the definition of a collision with obstacles during the landing phase."
1 Aug 2008,Airbus A321-231,G-MIDL,British Midland Airways - BMA,0,CRZ FL350 LIS FIR,Precautionary landing following engine problems.Causes:The investigation concluded that the incident on G-MIDL had its cause in the #2 engine HPC deterioration due to HPC stage 6 rotor airfoils and stator vanes impact damage originated by hard FOD ingestion. These circumstances caused an HPC loss of efficiency with increasing distress resulting in a stall.,,En route,Passenger - Scheduled,"Nottingham Airport (NQT), UK","Tenerife, Canarias Islands",,CRZ FL350 LIS FIR -Portugal,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes an engine problem caused by high-pressure compressor (HPC) deterioration due to foreign object damage (FOD) ingestion, leading to a precautionary landing. This fits the definition of a powerplant system/component failure or malfunction."
2 Aug 2008,Learjet 35A,XB-KPB,Todo Para la Aeronautica,0,Guadalajara-Don Miguel Hidalgo y Costilla International Airport (GDL),"A Learjet 35A, XB-KPB, was substantially damaged from a ground fire following a gear collapse while landing at the Guadalajara International Airport (GDL), Mexico. Visual meteorological conditions prevailed.According to authorities, upon departure the airplane experienced an indication of high voltage. While correcting for high voltage, the airplane lost all electrical power. The flight returned to the airport. During landing, the landing gear collapsed and a fire broke out. The crew of 2 and 4 passengers egressed the airplane.",,Landing,Unknown,Guadalajara-Don Miguel Hidalgo y Costilla International Airport (GDL/MMGL),,,Guadalajara-Don Miguel Hidalgo y Costilla International Airport (GDL) -Mexico,F-NI,Fire/Smoke (Non-Impact),0.9,"The report describes a ground fire that occurred following a gear collapse during landing, which was not the result of an impact. The fire was due to a system malfunction (loss of electrical power) rather than an impact event."
3 Aug 2008,Cessna 550 Citation II,N827DP,Drug Plastics & Glass Company Inc,0,"Reading Municipal Airport/Spaatz Field, PA (RDG)","A Cessna 550, N827DP, was substantially damaged when it impacted an agricultural tractor during a landing roll at Reading Regional Airport/Carl A. Spatz Field (RDG). The captain, first officer, and tractor operator were not injured. Visual meteorological conditions prevailed, and no flight plan had been filed for the flight from Pottstown Limerick Airport (PTW), to Reading.At 15:15, the airplane was cleared to land on runway 31, and at 15:17, the tractor operator contacted the tower on the ground control frequency in order to proceed from the ""terminal ramp"" to the ""north ramp."" The controller then cleared the tractor to cross runway 31 at taxiway D. At 15:19, the crew of the airplane informed the controller that the airplane had struck the front of a tractor at the intersection of runway 31 and taxiway D. Approximately two thirds of the airplane's left wing had broken off.PROBABLE CAUSE: ""The air traffic controllerÂs failure to properly monitor the runway environment. Contributing to the accident was the tractor operatorÂs failure to scan the active runway prior to crossing, and the Federal Aviation AdministrationÂs inadequate emphasis on vehicle operator visual vigilance when crossing active runways with air traffic control clearance.""",,Landing,Ferry/positioning,"Pottstown/Limerick Airport, PA (PTW)","Reading Municipal Airport/Spaatz Field, PA (RDG/KRDG)",,"Reading Municipal Airport/Spaatz Field, PA (RDG) -United States of America",RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,"The report describes an incident where an aircraft collided with a tractor on the runway during landing, which is a clear case of a runway incursion involving a vehicle."
3 Aug 2008,Boeing 747-481D,JA8955,All Nippon Airways - ANA,0,Bangkok-Don Muang International Airport (DMK),"The aircraft had received maintenance at a Thai facility at Bangkok-Don Muang. The 747 was being cleaned internally after maintenance. An inflammable cleaning agent was being used, which led to a fire in the forward cargo hold.",,Standing,-,-,-,,Bangkok-Don Muang International Airport (DMK) -Thailand,F-NI,Fire/Smoke (Non-Impact),0.95,The fire occurred in the forward cargo hold due to the use of an inflammable cleaning agent while the aircraft was on the ground and not as a result of any impact.
5 Aug 2008,Boeing 737-86N (WL),EI-DKD,Futura International Airways,0,Manchester Airport (MAN/EGCC),"An Airbus A320 (D-AIQA) had turned right off the main taxiway onto link taxiway Juliet and stopped short of the runway prior to an intersection takeoff. It stopped 24.2 m short of the stop bar with its tail extending into the main taxiway. A following Boeing 737 was cleared to the holding point at the beginning of the runway, beyond the position where the A320 had stopped. That involved taxiing behind the A320, with an instruction to give way to the Airbus. The crew of the 737 believed that a clearance to the end of the taxiway meant that there were no obstacles to affect their aircraft. They also considered that there was sufficient clearance between their aircraft and the tail of the A320. As the 737 passed behind the A320, its right winglet struck the tail of the A320. Both aircraft were damaged.",,Taxi,Passenger - Scheduled,Manchester International Airport (MAN/EGCC),Tenerife-Sur Reina Sofia Airport (TFS/GCTS),,Manchester Airport (MAN/EGCC) -United Kingdom,GCOL,Ground Collision,0.95,"The incident involved a collision between two aircraft while on a surface other than the runway used for landing or intended for takeoff, specifically during taxiing."
5 Aug 2008,Lockheed C-130H Hercules,1212,United Arab Emirates Air Force,0,Bagram Air Base (BPM),The UAE military transport plane delivering humanitarian aid to Afghanistan skidded off a runway while trying to land in bad weather. A fire erupted in the forward fuselage.A UAE C-130H with serial 1212 was seen in 2011. It's unclear if this airframe was repaired or if this was a new Hercules using the same serial.,,Landing,Military,,Bagram Air Base (OAI/OAIX),,Bagram Air Base (BPM) -Afghanistan,RE,Runway Excursion,0.95,"The report describes an aircraft skidding off the runway during landing, which fits the definition of a runway excursion."
5 Aug 2008,Airbus A320-211,D-AIQA,Lufthansa,0,Manchester Airport (MAN/EGCC),"An Airbus A320 (D-AIQA) had turned right off the main taxiway onto link taxiway Juliet and stopped short of the runway prior to an intersection takeoff. It stopped 24.2 m short of the stop bar with its tail extending into the main taxiway. A following Boeing 737 was cleared to the holding point at the beginning of the runway, beyond the position where the A320 had stopped. That involved taxiing behind the A320, with an instruction to give way to the Airbus. The crew of the 737 believed that a clearance to the end of the taxiway meant that there were no obstacles to affect their aircraft. They also considered that there was sufficient clearance between their aircraft and the tail of the A320. As the 737 passed behind the A320, its right winglet struck the tail of the A320. Both aircraft were damaged.",,Taxi,Passenger - Scheduled,Manchester International Airport (MAN/EGCC),Frankfurt International Airport (FRA/EDDF),,Manchester Airport (MAN/EGCC) -United Kingdom,GCOL,Ground Collision,0.95,"The incident involved a collision between two aircraft while on a taxiway, which is a surface other than the runway used for landing or intended for takeoff."
9 Aug 2008,Morane-Saulnier MS-760B Paris,N69X,private,0,"St Paul, Minnesota","The pilot stated that he initiated the takeoff as normal.  However, as the airplane accelerated through 80 knots the nose lifted ""abruptly.""  He could not move the control stick far enough forward to lower the nose and level the airplane.  As a result, he elected to reject the takeoff.  The pilot used elevator trim, which lowered the nose enough for landing.  The pilot reported the airplane touched down on the runway, but with the left wing low.  The airplane drifted to the left and departed the runway pavement ""at a shallow angle.""  The nose wheel steering had been disengaged during takeoff roll in accordance with standard flight manual procedures.  As a result, the pilot was limited to differential braking to maintain control.  The airplane encountered wet grass adjacent to the runway, and subsequently struck a runway sign and a light before coming to a stop.  A post accident inspection revealed that the right front (co-pilot) seat belt had been buckled around the flight control stick, out of sight of the pilot, restricting full movement of the controls.  The airplane sustained impact damage to the left wing, including the leading edge fuel tank and wing ribs.  The pilot commented that he removed the co-pilot control stick to eliminate any possibility of a similar event in the future.Probable Cause: Restriction of the elevator controls due to the presence of the seat belt buckled around the co-pilot control stick.  An additional cause was the failure of the pilot to verify that the flight controls were unobstructed before flight.  Contributing factors were the wet grass encountered during the runway excursion, and the sign and light impacted during the event.",,Take off,Executive,"St. Paul Downtown Airport, MN (STP/KSTP)","Rice Lake Airport, WI (RIE/KRPD)",,"St Paul, Minnesota -United States of America",RE,Runway Excursion,0.95,"The aircraft departed the runway pavement during the takeoff phase, which aligns with the definition of a runway excursion. Contributing factors such as wet grass and impact with a sign and light further support this classification."
11 Aug 2008,Beechcraft 1900C,C-GKGA,Prince Edward Air,0,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL/CYUL)","Prince Edward Air flight CME320, a Beech 1900C, was on an IFR cargo flight from Moncton (CYQM) to Mirabel (CYMX) with two crew members on board. Following an ""in transit"" landing gear indication, the crew decided to land at Montreal/Trudeau (CYUL). On short final, the crew shut down the engines. With the ERS on site, the aircraft landed on runway 06R. The nose gear collapsed during landing, causing damage to the nose section, propellers and wings. The aircraft was evacuated on the runway. None of the crew members were injured. Runway 06R was closed from 0326Z to 1000Z. Runway 06L was used in the meantime. Because of this incident, four aircrafts could not leave the general aviation area.",,Landing,Cargo,"Moncton/Greater Moncton RomÃ©o LeBlanc International Airport, NB (YQM/CYQM)","Montreal-Mirabel International Airport, QC (YMX/CYMX)",,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL/CYUL) -Canada",ARC,Abnormal Runway Contact,0.95,"The report describes an incident where the aircraft's nose gear collapsed during landing, causing damage to the nose section, propellers, and wings. This fits the description of abnormal runway or landing surface contact."
13 Aug 2008,Fokker F-27 Friendship 500,5Y-BVF,Fly540,3,3 km from K-50 Airport,"The F-27 took off from Nairobi-Jomo Kenyatta International Airport (NBO) at about 02:30 hours for K50 Airport in Somalia. On board were the captain, first officer and an engineer plus 5.4 tons of khat.Estimated time of arrival at K50 was 04:50 hours.Witness reports indicate that K50 was that day experiencing the worst weather in decades. Cloud base was reported to be low with heavy fog. The aircraft is reported to have circled the airport for a few minutes before it impacted a 60 m communication mast about 3 Km from the airport. This impact sheared off part of one mainplane. The aircraft then crashed 50 m ahead in an open field. All on board perished. There was no fire.",,Approach,Cargo,Nairobi-Jomo Kenyatta International Airport (NBO/HKJK),K-50 Airport,,3 km from K-50 Airport -Somalia,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft collided with a communication mast and subsequently crashed without any indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
13 Aug 2008,Dornier 228-201,D-ILWB,LGW - Luftfahrtgesellschaft Walter,0,Erfurt Weimar Airport (ERF/EDDE),"The Dornier 228 was carrying two pilots and seven passengers on a commercial flight from DÃ¼sseldorf to Erfurt. The pilot in command requested runway 10 for the approach to Erfurt. The flight had been uneventful up to this point. The crew received landing clearance for runway 10 at 14:33 and shortly before touchdown the last wind indication of 240Â° and 17 knots. The aircraft touched down on runway 10 at 14:35. According to the crew, strong vibrations suddenly occurred during the roll-out at approx. 80 kt, followed by a break-out to the right. The aircraft came to a standstill on the right-hand edge of runway 10 between taxiways C and D.The axle of the right-hand main landing gear was broken. Flying fragments had torn two small holes in the fuel tank",,Landing,Passenger - Scheduled,DÃ¼sseldorf International Airport (DUS/EDDL),Erfurt Weimar Airport (ERF/EDDE),,Erfurt Weimar Airport (ERF/EDDE) -Germany,ARC,Abnormal Runway Contact,0.9,"The report describes an abnormal runway contact event during landing, including strong vibrations and a break-out to the right, resulting in damage to the landing gear and fuel tank."
14 Aug 2008,Embraer EMB-145LR,N814HK,Trans States Airlines,0,"Saint Louis-Lambert International Airport, MO (STL/KSTL)","While en route to the destination airport, the first officer (FO) warned that his flaps 45 degrees landings are ""a little extreme.""  The FO continues by stating that the landings are ""a little non-standard, but it's way more fun.""  The flight data recorder (FDR) showed an increase in the airplane's pitch angle at approximately 34 feet above ground level.  The landing flare continued to increase to approximately 13 degrees of pitch angle with a corresponding angle of attack of 17 degrees.  The airplane's stick shaker/stall warning system activated seconds before the landing, during which the airplane's tail section contacted the runway.Probable Cause: The flying pilot's excessive angle of attack during the landing flare resulting in abnormal runway contact.",,Landing,Passenger - Scheduled,"Jacksonville International Airport, FL (JAX/KJAX)","Saint Louis-Lambert International Airport, MO (STL/KSTL)",,"Saint Louis-Lambert International Airport, MO (STL/KSTL) -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes an excessive angle of attack during the landing flare, resulting in the airplane's tail section contacting the runway. This fits the definition of abnormal runway contact."
16 Aug 2008,Pilatus Britten-Norman BN-2B-21 Islander,YV1987,C.L. Damiani,0,La Tortuga-Punta Delgada Airport,"A BN-2B Islander, registration YV1987, sustained damage in a landing accident at La Tortuga-Punta Delgada Airport, Venezuela. None of the six occupants were injured.The airplane suffered a runway excursion while landing on runway 04 in strong crosswind conditions. The nose undercarriage leg collapsed.Causal Factor:The aircraft ran on the uneven ground of the airfield of La Tortuga  during the landing phase due to potential strong winds that may have led the plane off the runway, so the Investigating Board considers the physical factor as the likely causal factor of this accident.Specific probable cause:Presence strong crosswind during landing.Contributing Factor.The Investigating Board considers these two contributing factors:a) Physical Factor due to the characteristics of the runway, its size and irregular surface conditions, which caused the collapse of the nose gear into the ground.b) Human Factor, due to possible handling by the pilot for a crosswind landing.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Charallave-Ãscar Machado Zuloaga Airport (SVCS),La Tortuga-Punta Delgada Airport (SVDA),,La Tortuga-Punta Delgada Airport -Venezuela,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the runway surface during landing, which is consistent with the definition of a runway excursion. The presence of strong crosswinds and the uneven ground of the airfield contributed to the event."
