Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
17 Jun 2003,McDonnell Douglas MD-88,TC-ONP,Onur Air,0,Groningen-Eelde Airport (GRQ),"On 17 June 2003 at 08:21 an Onur Air Boeing McDonnell Douglas MD-88 registered as TC-ONP contacted Groningen Airport Eelde tower for landing on runway 05. The flight with number OHY 2263 originated from Dalaman (Turkey). On board were 7 crew members and 146 passengers. During the non-precision approach, the aircraft was not properly lined up and too high for landing. A go-around was initiated at 08:28. The published missed approach procedure (i.e. climb 2,000 feet on track 053, contact ATC) was not followed. Instead, a left hand visual circuit was made at an altitude of 1,000 feet. ATC did not challenge this deviation from the standard procedure. The aircraft made an uneventful landing on runway 05 at 08:33.At Groningen Airport Eelde 76 passengers disembarked. The 70 passengers with destination Maastricht-Aachen Airport remained on board. An additional 72 passengers with destination Dalaman boarded the aircraft making a total of 142 passengers on board.The load and trim sheet as prepared by the crew assumed 70 passengers in compartment #1 and 70 passengers in compartment #2. Since seat allocation was not used for the passengers (free seating policy), the actual distribution differed. The purser stated that the aft part of the cabin had not been occupied by passengers.According to the load and trim sheet the centre of gravity for takeoff (TO-CG) was at 11.1% mean aerodynamic cord (MAC) and the takeoff mass was 127,529 lb (57846 kg). During flight preparation, the ""Onur Air takeoff performance chart with optimum flap setting for Groningen Airport Eelde runway 23"" was used. This flaps setting was 24 degrees.At 09:09 the start-up clearance for runway 05 as runway in use was received. On request of the flight crew runway 23 was approved for departure by ATC.Engine start and taxi-out were uneventful. During taxi the flight was cleared for a domestic flight from Groningen Airport Eelde to Maastricht Aachen Airport as OHY 2264. The final destination was Dalaman (Turkey). At 09:18 the aircraft received takeoff clearance for runway 23.The captain stated that after the aircraft was lined up on runway 23 the takeoff was initiated. After the throttles were advanced, the stabilizer warning sounded. The throttles were retarded and the aircraft stopped. The captain stated that the aircraft had moved five to six meters before it stopped. Eyewitnesses reported that 50 to 150 meters were used before the takeoff run was resumed. On the runway checks were performed. The stabilizer position was changed from 6.8 to 7.2 degrees aircraft nose up (ANU). Thereafter the crew initiated a static engine spin-up. Again the stabilizer warning sounded. The crew released the brakes and started the takeoff roll. During the entire takeoff roll the warning sounded continuously.When attempting to rotate the captain experienced a heavy elevator control force. The captain stated that he needed much more than normal back pressure on his control column to lift the nose. He felt ""it was impossible to make the takeoff"", and as the nose did not rise he decided to reject the takeoff. Rejection was initiated at 128 knots. Brakes and reversed engine thrust had been applied. The aircraft overran the runway end with a speed of approximately 75 knots. During the deceleration in the soft soil, it hit the approach lighting system, including the concrete structures embedded in the ground. It came to a stop approximately 100 meters beyond the runway end. There was no fire. All occupants evacuated the aircraft safely. Some of them returned to the aircraft and re-entered it, to pick up their belongings. In addition, the pilots remained on board and only left the aircraft when instructed to do so by the fire brigade.CAUSESProbable cause(s)- The crew resumed the take off and continued whilst the take off configuration warning, as a result of the still incorrect stabilizer setting, reappeared.- The actual center of gravity during take-off (TO-CG) was far more forward than assumed by the crew. As a consequence the horizontal stabilizer was not set at the required position for take-off.- The far more forward TO-CG - contributed to an abnormal heavy elevator control force at rotation and made the pilot to reject the take-off beyond decision speed. This resulted in a runway overrun.Contributing factors- By design the aircraft configuration warning system does not protect against an incorrect TOCG insert.- The aircraft was not equipped with a weight and balance measuring system.- Deviations of operational factors accumulated into an unfavorable aircraft performance condition during take-off.- Cockpit crew showed significant deficits.",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Groningen-Eelde Airport (GRQ/EHGG),Maastricht/Aachen Airport (MST/EHBK),,Groningen-Eelde Airport (GRQ) -Netherlands,RE,Runway Excursion,0.95,"The aircraft overran the runway end during a rejected takeoff, which is a clear indication of a runway excursion event."
18 Jun 2003,Airbus A330-342,B-HYA,Dragonair,0,within Manila FIR,"On 18 July 2003, a passenger flight, HDA060, was enroute from Kota Kinabalu to Hong Kong along Route M754 within the Manila FIR cruising at Flight Level (FL) 410. Prompted by weather returns displayed on the weather radar, the flight crew requested permission from Air Traffic Control (ATC) in Manila to deviate right of track to avoid weather. Soon aftercommencement of the track deviation, the aircraft encountered severe turbulence1. At the time of the occurrence, the Fasten Seat Belt Signs (FSBS) were selected ON and all passengers were seated with their seat belts fastened. However, as the cabin crew were serving meals along the aisles and galley areas they were not strapped in.Based on the Digital Flight Data Recorder (DFDR) data, during the turbulence encounter, the cruising level varied between FL 408 and FL 416. The aircraft experienced a rapid sequence of jolts that resulted in various degrees of injuries to all twelve cabin crew members. Of the 236 passengers on board, three sustained minor injuries.The accident occurred within the Manila Flight Information Region (FIR) where a tropical depression had just moved to an area over the sea to the west of the Philippines, moving on a track of west-northwest and was forecast to intensify over water. At the time of the accident, the aircraft was deviating 6 NM to the right of Route M754 northbound at a position approximately 160 NM to the west-northwest of the centre of the tropical depression.",,En route,Passenger - Scheduled,Kota Kinabalu,Hong Kong-Chek Lap Kok,,within Manila FIR -Philippines,TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe turbulence during the en route phase, resulting in injuries to cabin crew and passengers."
18 Jun 2003,Embraer EMB-145LR,N294SK,Chautauqua Airlines,0,"Taylor, FL","The captain reported that when the flight was 35-40 minutes from landing, the flight progressed into a very fine layer of cirrus type clouds resulting in being in IMC with occasional light turbulence.  He switched the seat belt sign on that had been off, and advised the flight attendant of the potential for adverse weather for the destination area.  At the same time, air traffic control (ATC) advised the flightcrew of amending their arrival to the destination airport.  The ride conditions was requested from the controller who informed the flightcrew that an occasional light chop had been encountered at all altitudes, but no moderate turbulence had been reported.  The captain continued advising the flight attendant via crew interphone, and about 2 minutes after the seat belt sign had been illuminated, the flight encountered moderate turbulence which lasted approximately 15-20 seconds and was not depicted on the weather radar display.  The flight attendant hung up the interphone to check on the passengers, while the first officer advised ATC of the encounter.  Approximately 3 minutes after the weather encounter, the flight attendant advised him that a passenger had been hurt.  A medical emergency was declared and the flight proceeded to Orlando where an uneventful landing occurred.  The flight attendant stated that during level cruise flight with the seatbelt sign off, the passenger who would become injured and her daughter got up to use the lavatory.  The seatbelt sign then came on and the captain advised her on the interphone about the landing and the fact that the airplane was being rerouted.  The seatbelt sign had been on for at least 2 minutes when the flight encountered turbulence.  She hung up the phone and sat down until it was safe to get up then went to assess the situation.  She and the passengers' daughter tried to get the lavatory door open and she then advised the captain of the situation.  The lavatory door was then opened and another passenger assisted the injured passenger to seat 18B.  She noted the passenger had an injured foot and made an announcement whether there was any medically trained person on-board.  An on-board emergency medical technician (EMT) and a fireman helped stabilize the injured passengers' foot.  The cabin was prepared for landing and after arriving at the gate, the passengers deplaned, and EMT's assisted the injured passenger.  According to ATC information, the flightcrew was in contact with the Jacksonville Air Route Traffic Control Center and at 1454:19, a flightcrew member advised the controller that the flight was level at flight level (FL) 280.  At 1454:45, the controller cleared the flight to descend to FL  270, and at 1455:51, cleared the flight to descend to FL 240.  At 1456:05, a flightcrew member advised the controller that a passenger had fallen due to turbulence, and at 1456:38, a flightcrew member advised the controller that a passenger had a broken foot, and declared a medical emergency.  Radar data indicates that about the time of the accident, the airplane was at 27, 400 feet mean sea level.Probable Cause: The in-flight encounter with turbulence during normal descent resulting in a serious injury to a passenger.  A finding in the investigation was the seatbelt sign had been on for approximately 2 minutes at the time of the turbulence encounter.",,Unknown,Passenger - Scheduled,"Indianapolis International Airport, IN (IND/KIND)","Orlando International Airport, FL (MCO/KMCO)",,"Taylor, FL -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with turbulence that resulted in a passenger injury, which aligns with the definition of the 'Turbulence Encounter' category."
18 Jun 2003,Antonov An-124-100,UR-82029,Antonov Design Bureau,0,Roma-Fiumicino Airport (FCO/LIRF),"After completing cargo loading operations, the aircraft was taxiing to reach the runway for takeoff with a destination of Basra (Iraq). During this maneuver, while making a right turn to enter the next taxiway, the right force leg of the front landing gear failed.The crew applied the stop procedure, bringing the aircraft to a halt on the spot. The aircraft's position, at the intersection of two taxiways, blocked the normal transit of other aircraft, necessitating the closure of those taxiways for approximately 20 hours.Probable cause:Fatigue failure of the rotation arm of the force leg of the right front landing gear, triggered by stress-corrosion phenomena in the material. Stress corrosion is a well-known phenomenon in the operation of high-strength steel structures. This phenomenon, however, occurs gradually and is therefore easily controllable through specific non-destructive testing.In the case at hand, given the extent of the fatigue failure (about a quarter of the entire load-bearing section) and the presence of oily residues on its surfaces, it is believed that this failure could not have gone unnoticed by the relevant maintenance and inspection entities.",,Taxi,Cargo,Roma-Fiumicino Airport (FCO/LIRF),Basra,,Roma-Fiumicino Airport (FCO/LIRF) -Italy,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the front landing gear's force leg due to stress-corrosion, which is a malfunction of an aircraft component not related to the powerplant."
21 Jun 2003,Embraer ERJ-135LR,N708AE,American Eagle,0,"Toronto-Pearson International Airport, ON (YYZ/CYYZ)","American Eagle flight 4438, an Embraer EMB-135LR, received damage to the nose of the aircraft when it was struck by a mule after arriving at gate A1D at Terminal 3 satellite.It was reported that the engine of the mule had not been started before releasing the park brake. It rolled down a drainage incline and could not be stopped without engine power. There were no injuries. Passengers and crew were still on board the aircraft.",,Standing,Passenger - Scheduled,"New York-La Guardia Airport, NY (LGA/KLGA)","Toronto-Pearson International Airport, ON (YYZ/CYYZ)",,"Toronto-Pearson International Airport, ON (YYZ/CYYZ) -Canada",GCOL,Ground Collision,0.95,The incident involved a collision between the aircraft and a ground vehicle (mule) while the aircraft was on the ground at the gate.
22 Jun 2003,Canadair CL-600-2B19 Regional Jet CRJ-100ER,F-GRJS,Brit Air,1,2 km from Brest-Guipavas Airport (BES),"Air France flight 5672, the evening flight from Nantes to Brest, departed Nantes about 23:15. As the Canadair Regional Jet approached Brest, the crew were cleared for a runway 26L approach. Runway 26L is a 3100 m long ILS equipped runway. During the approach the airplane deviated to the left of the centreline due to gradually shifting winds. At first the aircraft was above the glideslope, but then descended below the glideslope. As they further descended below the glideslope (25 seconds before impact), the Ground Proximity Warning System (GPWS) began to sound. Engine power was added, but it was too late. Flight 5672, with the gear down, touched down in a field and collided with several obstacles before coming to rest 150 m further on, at a distance of 2150 m from the runway threshold and 450 m to the left of the extended centreline. All occupants, except for the captain were able to evacuate before the aircraft caught fire. The co-pilot and two passengers were injured.PROBABLE CAUSES: ""The causes of the accident are as follows:- neglecting to select the APPR mode at the start of the approach, which led to non-capture of the localizer then of the glide slope;- partial detection of flight path deviations, due to the crewÂs focusing on vertical navigation then on horizontal navigation;- continuing a non-stabilised approach down to the decision altitude.Lack of communication and co-ordination in the cockpit, and a change of strategy on the part of the Controller in managing the flight were contributing factors.""",,Approach,Passenger - Scheduled,Nantes Atlantique Airport (NTE/LFRS),Brest-Guipavas Airport (BES/LFRB),,2 km from Brest-Guipavas Airport (BES) -France,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft collided with terrain during an approach without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
23 Jun 2003,Boeing 757-232,N633DL,Delta Air Lines,0,"Tampa, FL","The airplane was pushed back from the gate and the left engine was started with no discrepancies reported.  During the starting of the right engine, numerous passengers saw torching aft of the tailpipe.  A commotion ensued which drew the attention of the three of the four flight attendants who reported seeing an orange glow either inside or outside the airplane.  The captain later reported there were no abnormal engine indications in the cockpit, but he then secured the right engine.  The captain secured the left engine after simultaneously noticing passengers on the ramp and illumination of entry door lights.  A flight attendant reported a male passenger (who was bigger than her) approached her at door 2L and attempted to open the door by partially rotating the 2L door handle.  The door did not open completely but was 'cracked.'  The flight attendant eventually opened the door fully and locked it against the fuselage.  The male passenger exited immediately, followed by several other passengers.  She then opened the 2R door and passengers exited it as well.  Passengers also evacuated the airplane via the 3L and 3R doors, which a flight attendant opened.  Readout of the flight data recorder revealed that at the time the fuel cutoff switch for the right engine was recorded to be in the ""run"" position, the recorded fuel flow was 1,696 PPH.  Within approximately 2 seconds of the right engine fuel cutoff switch being in the ""run"" position, the fuel flow was recorded to be 3,136 PPH.  The maximum recorded fuel flow of 6,272 PPH occurred 2 seconds before the fuel cutoff switch was recorded to be in the ""cutoff"" position, or 24 seconds after the fuel cutoff switch was in the ""run"" position.  In contrast, within 4 seconds of the left engine fuel cutoff switch being in the ""run"" position for engine start, the recorded fuel flow was 544 PPH.  Further review of the previous eight engine starts revealed the left and right fuel flows were nearly matched, with no recorded fuel flow value greater than 580 PPH within the first 4 seconds after the fuel cutoff switch was recorded to be in the ""run"" position.  The flight crews are trained that during hot starts, the fuel flow almost immediately exceeds 700PPH.  The engine start procedures checklist indicates the engine start is to be aborted if abnormally high or fluctuation fuel flow is noted.Probable Cause: a torching of the right engine caused by an abnormally high flow fuel during engine start for undetermined reasons.  The torching resulted in an unwarranted evacuation of the airplane and serious injuries to three passengers .  A contributing factor in the accident was the failure of the flightcrew to abort the engine start due to abnormally high fuel flow indication during the right engine start.",,Standing,Passenger - Scheduled,"Tampa International Airport, FL (TPA/KTPA)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",,"Tampa, FL -United States of America",EVAC,Evacuation,0.95,"The report describes an evacuation of the aircraft due to a perceived emergency involving torching of the right engine during start-up, leading to passengers exiting the aircraft through multiple doors."
24 Jun 2003,Embraer EMB-135KL,N839AE,American Eagle Airlines,0,"Boston-Logan International Airport, MA (BOS/KBOS)","As the airplane was being pushed back from the gate by a tug, the tug began to jackknife and the nose of the airplane came to rest 135 degrees from the heading of the tug.  The tug operator could no longer push the airplane and the wing walker, who had been supervising, took over.  He put the tug into reverse; however, he failed to straighten the steering wheel.  As he moved the accelerator handle, the tug reversed directly into and underneath the airplane, impacting the fuselage.  Examination of the airplane revealed damage to the nose gear and a puncture to the underside of the fuselage, in the pressure vessel area.  No mechanical deficiencies were noted with the tug.Probable Cause: The tug driver's failure to maintain directional control of the tug, which caused the tug to impact the airplane.",,Unknown,Passenger - Scheduled,"Boston-Logan International Airport, MA (BOS/KBOS)","Bangor International Airport, ME (BGR/KBGR)",,"Boston-Logan International Airport, MA (BOS/KBOS) -United States of America",RAMP,Ground Handling,0.95,The incident occurred during ground handling operations involving a tug and resulted in damage to the aircraft.
24 Jun 2003,Tupolev Tu-134SKh,RA-65929,Voronezh Avia,0,Nyagan Airport,"In May and June 2003 maintenance work was performed on RA-65929. Amongst others the rudder actuators were replaced. Immediately after installation of these actuators the deflection speed for right rudder input decreased from 38,2 degrees per second to 18,3 degrees per second on the day of the accident. Noticeable more pressure was necessary for full rudder deflection. Although the captain noticed this prior to departure, he decided to continue anyway. During takeoff from Nyagan's runway 16/34 the aircraft began to deviate to the left of the centerline. This movement could insufficiently be countered by applying rudder. So, while accellerating through 150 km/h, the captain decided to use nosewheel steering. One of the tyres on the nosegear then failed. At a speed of 250 km/h takeoff was abandoned. Neither spoilers nor emergency brakes were used, so the Tupolev could not be brought to a halt on the 2530 m long runway and overran the runway by 577 metres. The nosegear collapsed and the aircraft sustained substantial damage.FACTORS:- poor quality of work from the engineering personnel of Voronezh Avia during the replacement and adjustment of hydraulic amplifier GU-Y08D;- the unsatisfactory flying and technical operation of the aircraft after the completion of the replacement of the hydraulic amplifier, during which the incorrectly installed rudder actuator was not discovered;- the decision made by the crew to continue takeoff despite of the significant efforts needed for the deflection of the right rudder pedal already noted during preflight checks;- the late rejection of the takeoff.",,Take off,Calibration/Inspection,Nyagan Airport (NYA/USHN),Salekhard Airport (SLY/USDD),,Nyagan Airport -Russia,RE,Runway Excursion,0.95,"The aircraft overran the runway during an aborted takeoff, which is a clear indication of a runway excursion event."
25 Jun 2003,Lockheed C-130 Hercules,,Islamic Republic of Iran Air Force - IRIAF,7,near Rudshour,"Crashed due to a ""technical failure"". Reportedly two engines caught fire during a test flight. The aircraft departed Mehrabad Airport at 12:25 local time and crashed 35 minutes later.",,En route,Military,Tehran-Mehrabad Airport (THR/OIII),Tehran-Mehrabad Airport (THR/OIII),,near Rudshour -Iran,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the crash was due to a technical failure involving two engines catching fire, which aligns with the definition of a powerplant system or component failure."
26 Jun 2003,Boeing 777-236ER,G-VIIA,British Airways,0,"Near Reigate, Surrey","Over (or near) Reigate, Surrey, during the initial climbout from London Gatwick Airport, bound for V.C.Bird International Airport, St. Johns, Antigua, Boeing 777-236ER G-VIIA of British Airways sustained the following damage on 26-06-2003: Access door detached, cabin windows damaged, minor damage to fuselage and fin. No injuries reported to the 286 persons on board (crew of 14 plus 272 passengers). According to the following excerpt from the official AAIB report into the accident:""A large access door, measuring 4 x 6 feet and weighing 70 lb, detached from the aircraft shortly after takeoff from Gatwick Airport, causing substantial damage to two cabin windows and minor damage to the fuselage and fin.Fragments of the door penetrated into the cabin and large parts of it landed close to persons on the ground. It was likely that only one of the thirteen door catches had been fastened and that the door had suffered overload failure due to aerodynamic forces as the aircraft accelerated, allowing it to open and detach. Multiple walk-round inspections of the aircraft by different personnel had failed to detect the open catches.The inadequate fastening had apparently occurred during a routine maintenance check due to a deviation from standard procedures; a practice that reportedly had been fostered by features of the maintenance system and may have been commonplace. It appeared likely that the human performance factors evident in this event could be affected beneficially by improvements in the operator’s maintenance and inspection systems.""",,Initial climb,Passenger - Scheduled,London Gatwick Airport (LGW/EGKK),"V.C.Bird International Airport, St. Johns,Antigua (ANU/TAPA)",,"Near Reigate, Surrey -United Kingdom",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The incident involved the detachment of an access door due to improper fastening, which is a failure of an aircraft component not related to the powerplant. The failure was attributed to maintenance and inspection system deficiencies."
26 Jun 2003,Cessna 208B Grand Caravan,V5-CAS,Comav Aviation,4,near Rooisand Desert Ranch,"Cessna Caravan V5-CAS was called in by International SOS to transport a South African car accident survivor. The Caravan with a pilot and two paramedics on board arrived at the Rooisand Desert Ranch air strip, 15 minutes before sunset. While waiting for the paramedics to help and secure the patient, the pilot sketched a map of the area. Because it was dark by the time the plane was ready for takeoff, the pilot asked people to park their cars near the runway, with their lights on, and said he would circle the runway two or three times to gain altitude. Shortly after taking off, westbound with a tailwind of between 10 and 12 knots, the aircraft turned right towards a hill that was 848 feet (258 metres) higher than the end of the runway. The aircraft had flown about 4,8 km far towards that hill when it banked steeply to the left and headed back to the south-east. The Caravan then descended 627 feet (191 metres) until it crashed into the side of a hill, only 17 metres from the top of the hill.Controlled flight into terrain. Contributing factors were ""poor ground and sky illumination"" and ""the pilot's difficulty in seeing the instrument panel without his glasses"".",,En route,Ambulance,Rooisand Desert Ranch,,,near Rooisand Desert Ranch -Namibia,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft collided with terrain during controlled flight, with contributing factors including poor ground and sky illumination and the pilot's difficulty in seeing the instrument panel without his glasses."
30 Jun 2003,Lockheed C-130H Hercules,7T-WHQ,Al Quwwat al-Jawwiya al-Jaza'eriya,5+10,Blida,"Shortly after takeoff from Boufarik Air Base, an engine caught fire. The Hercules crashed into the Beni Mered district on the outskirts of Blida, destroying at least four houses.",,Initial climb,Military,Boufarik Air Base (DAAK),Boufarik Air Base (DAAK),,Blida -Algeria,F-NI,Fire/Smoke (Non-Impact),0.9,"The report describes an engine catching fire shortly after takeoff, which is consistent with the 'Fire/Smoke (Non-Impact)' category as the fire was not a result of an impact."
xx Jun 2003,Let L-410UVP,FLARF01192,Aeroklub KVS,0,near Myachkovo Airport,"A Let L-410UVP, registration FLARF01192, was damaged beyond repair in forced landing outside Myachkovo Airport. There were no casualties.The pilot had to make a forced landing because both engines failed in-flight.",,Unknown,Unknown,,,,near Myachkovo Airport -Russia,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the forced landing was due to the failure of both engines in-flight, which is a powerplant system failure."
3 Jul 2003,Cessna 208B Grand Caravan,HP-1403APP,"Servicios Aéreos Nacionales - SANSA, lsf AeroPerlas",0,near Bahía Ballena,"En route to San JosÃ© the engine lost power. The pilot attempted to restart the engine, but his attempts failed. He then attempted to carry out a forced landing on a runway for microlight aircraft. The Grand Caravan impacted trees.CAUSA PROBABLE: ""La Unidad de InvestigaciÃ³n de Accidentes AÃ©reos (UIA), determinÃ³ que la causa probable de este accidente se debiÃ³ a la pÃ©rdida de potencia en vuelo, que obligÃ³ a la tripulaciÃ³n a realizar un aterrizaje de emergencia en una pista para ultraligeros y realizar un recorrido excesivo debido a factores adversos a la operaciÃ³n de la aeronave.""FACTORES CONTRIBUYENTES: ""PÃ©rdida de potencia de la planta motopropulsora, campo de aterrizaje corto con una superficie hÃºmeda y resbalosa, posible viento de cola y obstÃ¡culos al final de pista.""",,En route,Passenger - Scheduled,BahÃ­a Drake (Drake Bay) Airport (DRK/MDRK),San JosÃ©-Juan Santamaria International Airport (SJO/MROC),,near BahÃ­a Ballena -Costa Rica,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the engine lost power during the en route phase, which led to a forced landing attempt. This is consistent with a powerplant system failure or malfunction."
6 Jul 2003,Boeing 737-236,LV-ZTY,Aerolineas Argentinas,0,"Córdoba Airport, CD","CauseDuring the take-off of a regular passenger flight, left engine failure and commanded stop of the engine, with subsequent circuit and landing on the runway with the engine stopped, due to the ingestion of a bird that caused significant internal damage to the engine.",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,SACO,,,"CÃ³rdoba Airport, CD -Argentina",BIRD,Bird Strike,0.95,"The report describes an engine failure during takeoff due to the ingestion of a bird, which caused significant internal damage to the engine. This fits the definition of a bird strike."
8 Jul 2003,Boeing 737-2J8C,ST-AFK,Sudan Airways,116,5 km E of Port Sudan,"Sudan Airways flight 139, a Boeing 737-200, crashed while on approach to Khartoum-Civil Airport, Sudan, killing 116 occupants; 1 survived the accident.About 15 minutes after takeoff from Port Sudan, the pilot reported the loss of power in one engine. The flight returned to Port Sudan and was cleared for the ILS runway 35 approach. The reported visibility was 2.5 miles in sand. The flightcrew did not sight the runway, and during the missed approach the airplane descended and collided with wasteland about 3 miles east of the airport. The aircraft disintegrated during the impact sequence. The wreckage was strewn a distance of about 600 feet, and oriented on a 150 degree magnetic track.A two-year old boy, Mohammed el-Fateh Osman, survived the accident. He was flown to the United Kingdom for medical treatment.",,Approach,Passenger - Scheduled,Port Sudan Airport (PZU/HSSP),Khartoum-Civil Airport (KRT/HSSS),,5 km E of Port Sudan -Sudan,CFIT,Controlled Flight Into Terrain,0.9,"The aircraft collided with terrain during a missed approach without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
9 Jul 2003,Cessna 208B Grand Caravan,N410GV,Hageland Aviation Services,0,"50 miles northwest of Kotzebue , Alaska","The operator reported that the captain left the cockpit while in cruise flight to inspect the cargo.  While he was inspecting the cargo, the airplane encountered unforecast turbulence, and the captain fell, breaking his ankle.  The first officer returned the airplane to the departure airport.  The airplane was not damaged.Probable cause(s):The airplane encountered unforecast turbulence, which resulted in serious injury to the pilot.",,En route,Passenger - Scheduled,"Nuiqsut Airport, AK (NUI/PAQT)","Point Hope Airport, AK (PHO/PAPO)",,"50 miles northwest of Kotzebue , Alaska -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an incident where the aircraft encountered unforecast turbulence, resulting in a serious injury to the pilot. This fits the definition of a turbulence encounter."
10 Jul 2003,Lockheed P-3C Orion,163005,United States Navy,0,"Jacksonville NAS, FL (NIP)","The gaseous oxygen bottles for the quick-don oxygen masks in the cockpit, said bottles being accessed from the lower fuselage of the aircraft exterior, were being serviced by a ground maintenance crew when the O2 manifold overheating caused an ignition. A fire in this area of the fuselage subsequently broke out and could not be contained before extensive damage to the airframe occurred.",,Standing,Military,-,-,,"Jacksonville NAS, FL (NIP) -United States of America",F-NI,Fire/Smoke (Non-Impact),0.95,"The fire occurred during ground maintenance operations and was not the result of an impact. The ignition was caused by overheating of the O2 manifold, leading to a fire in the fuselage."
11 Jul 2003,Boeing 707-3J6C,5X-AMW,Air Memphis,0,Dhaka-Zia International Airport (DAC),"The Boeing 707, operating on a flight for Z Airways, started its takeoff roll on runway 14 until something forced the crew to abort the takeoff. The airplane overran the 3200 m long runway by approx 450 m. The nose gear collapsed and the 707 came to rest in a marsh.Following the mishap, two Notams were issued:A0229/03 - THR LGT AND SIMPLE APPROACH LGT FOR RWY32 WITHDRAWN TO PAVE THE RESCUE PATH FOR THE DISABLED ACFT 12 JUL 08:30 UNTIL 19 JUL 12:00A0230/03 - DISABLED ACFT NOT YET REMOVED, ACFT PSN 1500 feet SE OF THR RWY-32 SLIGHTLY WEST OF EXTENDED CL OF RWY. ACFT TAIL HGT ABOUT 50 FT. PILOTS TO EXER CTN WHILE LDG AND TKOF 11 JUL 00:38 UNTIL 16 JUL 12:00",,Take off,Cargo,Dhaka-Zia International Airport (DAC/VGZR),Amman-Queen Alia International Airport (AMM/OJAI),,Dhaka-Zia International Airport (DAC) -Bangladesh,RE,Runway Excursion,0.95,"The aircraft overran the runway during the takeoff phase, which is a clear indication of a runway excursion event."
13 Jul 2003,Let L-410UVP-E,YV-1060CP,Ruiban and Duran C.A.,4,near San Cristobal,"The Let 410 departed La Carlota at 11:41 for a flight to San Cristobal. Near San Cristobal, the airplane crashed into a mountain in the Parque Nacional del ""Chorro del Indio"", cerro La Gama. The wreckage was located at the 6000 feet level of the mountain at coordinates 07Â° 45' 40'' N / 72Â° 10' 04'' W.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Caracas/La Carlota-Gen. Francisco de Miranda Air Base (SVFM),San CristÃ³bal Airport (SCI/SVPM),,near San Cristobal -Venezuela,CFIT,Controlled Flight Into Terrain,0.95,The aircraft crashed into a mountain during the en route phase without any indication of loss of control.
16 Jul 2003,Lockheed L-188A Electra,C-GFQA,Air Spray (1967),2,"4,6 km S of Cranbrook, BC","Several small forest fires had erupted near Cranbrook and the Air Spray Electra Tanker 86 was called in to fight the fires. Accompanied by a Turbo Commander the Electra took off from Cranbrook at 12:10. The Turbo Commander assessed the appropriate aircraft flight path profiles and established the most suitable fire-retardant delivery program for the ground fire. Following the flight path demonstrations by the Turbo Commander aircraft, Tanker 86 proceeded to carry out the retardant drop on the fire. After delivering the specified retardant load, Tanker 86 was seen to turn right initially then entered a turn to the left. In a left angle of bank of about 70 degrees and nose-low the Electra then struck the terrain on the side of a steep ridge at about 3900 feet above sea level. The aircraft exploded on impact.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:1. For undetermined reasons, the Electra did not climb sufficiently to avoid striking the rising terrain.2. Given the flight path and the rate of climb chosen, a collision with the terrain was unavoidable.3. The characteristics of the terrain were deceptive, making it difficult for the pilots to perceive their proximity and rate of closure to the rising ground in sufficient time to avoid it.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Fire fighting,"Cranbrook Airport, BC (YXC/CYXC)","Cranbrook Airport, BC (YXC/CYXC)",,"4,6 km S of Cranbrook, BC -Canada",CFIT,Controlled Flight Into Terrain,0.95,"The aircraft, while maneuvering to drop fire retardant, collided with terrain without indication of loss of control. The report highlights that the aircraft did not climb sufficiently to avoid the rising terrain, which is consistent with a CFIT occurrence."
