Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
26 May 2002,Boeing 737-204,OB-1723,Aero Continente,0,"20 NM posición ALBAL, MD","Minor damage due to turbulence at FL310 over Andes.CauseDuring a regular passenger transport flight, during the cruise phase in conditions of severe turbulence, fracture of the right wing actuator arm mounting hardware, due to a stress corrosion mechanism that had previously weakened the part.Contributing Factors1) Lack of proper maintenance on the right wing components.2) The additional effort exerted on the surfaces of this command to maintain control of the aircraft.",,En route,Passenger - Scheduled,Santiago-Arturo Merino Benitez Airport (SCL/SCEL),SABA,,"20 NM posiciÃ³n ALBAL, MD -Argentina",TURB,Turbulence Encounter,0.95,"The report describes an incident involving severe turbulence during the en route phase, resulting in damage to the aircraft."
29 May 2002,Boeing 757-232,N626DL,Delta Air Lines,0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","A flight attendant was preparing the cabin for landing on a Boeing 767-200 when the airplane experienced turbulence. The flight  was deviating around cumulonimbus clouds at approximately 11,500 feet, and the seat belt signs were illuminated; all passengers were seated at the time. The flight attendant was thrown around the rear of the cabin and injured.Probable Cause: In-flight encounter with turbulence during descent, that resulted in an serious injury to the flight attendant.",,Approach,Passenger - Scheduled,"Chicago-O'Hare International Airport, IL (ORD/KORD)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL) -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with turbulence during descent, resulting in injury to a flight attendant, which aligns with the definition of a turbulence encounter."
1 Jun 2002,British Aerospace BAe-748-372 Srs. 2B,ZS-OJU,Airquarius Aviation,3,"12,4 km NE of George","An Airquarius HS-748 plane departed Bloemfontein for a mail flight to George around 04:00. The crew allowed a passenger to board the flight. Hansie Cronje, a former South African cricket captain who had missed a South African Airlines flight. Weather was poor at George and the crew reportedly missed their first approach. The aircraft crashed in the rugged Outeniqua mountains at an altitude of about 1000 meters, near the Outeniqua Pass while manoeuvering for another approach.PROBABLE CAUSES: ""The crew deviated from the prescribed missed approach procedure during an attempted Instrument Landing System landing on Runway 29 at George in Instrument Meteorological Conditions and lost situational awareness aggravated by the presence of strong upper South-Westerly winds. They allowed the aircraft to drift off course resulting in a controlled impact with terrain 6.7 nm North-East of the aerodrome.A significantly contributing factor was the weather conditions that prevailed in the area during the aircraftÂs approach to land and missed approach.A further contributing factor to the accident was the intermittent unreliability of the Instrument Landing System of Runway 29 at the time the aircraft commenced its approach to land at George Aerodrome and how the pilots reacted to this situation.Another contributing factor was the directional gyro that was not serviceable and could have provided the pilots with faulty directional information.It should also be considered that the uncleared defects could have contributed to the probable cause of the accident.""",,Approach,Cargo,Bloemfontein International Airport (BFN/FABL),George Airport (GRJ/FAGG),,"12,4 km NE of George -South Africa",CFIT,Controlled Flight Into Terrain,0.95,"The aircraft crashed into terrain while maneuvering for another approach in poor weather conditions, indicating a controlled flight into terrain without loss of control."
2 Jun 2002,Canadair CRJ-200ER,N849AS,Atlantic Southeast Airlines - ASA,0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","A Bombardier CL6002B-19, N849AS, operated by Atlantic Southeast Airlines, Inc., as flight 4509, experienced a left main landing gear failure during landing on runway 26R, at the Atlanta Hartsfield International Airport, in Atlanta, Georgia. According to the flight crew, and confirmed by the FDR, the approach to landing was uneventful. Upon landing the pilot deployed the thrust reversers and the left main landing gear collapsed. Fracture of the main fitting for the left main landing gear was caused by a fatigue crack that emanated from multiple origins at the external surface of the wall at the shock strut radius run out area. No evidence of material anomalies, such as corrosion or gouge damage, was found at the fatigue origin area. Because the stresses leading to the fatigue crack of the main fitting have not clearly been identified, the root cause of the fatigue cracking has not been determined.  During the investigation, Atlantic Southeast Airlines did a Fleet Wide inspection of all their Bombardier Inc., Model CL600-2B19 aircraft landing gear assemblies, which included visual and eddy current inspections. Their inspections found no additional cracked landing gear. Additionally, Transport Canada issued a revised AD, which eliminated the escalation of the eddy current inspection intervals as allowed in their previous AD. Also, the FAA issued an NPRM in response to Transport Canada AD, which requires repetitive detailed visual and eddy current inspection of the main landing gear main fitting. The NPRM if adopted would produce another AD that is applicable to certain Bombardier Model CL600-2B19 (Regional Jet Series 100",,Landing,Passenger - Scheduled,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL) -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the left main landing gear during landing, which is a malfunction of an aircraft system or component other than the powerplant."
3 Jun 2002,Douglas DC-9-31,N8986E,Northwest Airlines,0,"Minneapolis, Minnesota","During landing rollout the right main landing gear (RMLG) collasped.  The captain reported a normal landing was completed by the first officer and when he took over control of the airplane ""the aircraft dropped sharply to the right and we began skidding down the runway with a continous warning horn.  I continued braking and the aircraft came to a stop on centerline with a significant right lean.""  According to the NTSB Materials Laboratory Factual Report, the outer cylinder of the RMLG was fractured through the transition area above the fused section, with the fracture located approximately 19 inches from the upper end of the cylinder.  The factual report noted the fracture initiation point ""lies in the parting plane for the cylinder forging.  The dark spot [fracture initiation point] was orientated transverse to the gear about 28 7/8 inches from the lower end of the cylinder.""  According to the factual report, multiple inclusions and intergranular cracks were uncovered within the examined fracture sample.  The inclusions were mostly oxides of aluminum and calcium and some inclusions contained small sulfides of iron and manganese.  The report noted there were fracture features that were consistent with overstress separation ""emanating from the dark spot [fracture initiation point] with mostly ductile dimple formations and some cleavage like features.""Probable Cause: The failure of the right main landing gear due to fatigue.",,Unknown,Passenger - Scheduled,"Louisville-Muhammad Ali International Airport, KY (SDF/KSDF)","Minneapolis-St. Paul International Airport, MN (MSP/KMSP)",,"Minneapolis, Minnesota -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a failure of the right main landing gear due to fatigue, which is a malfunction of an aircraft system or component other than the powerplant."
4 Jun 2002,Antonov An-2P,RA-07748,"Sibaviatrans, lsf Sibaviatrans",0,Lovozero Airfield,"Weather at Lovozero was favourable with a wind from 130 degrees at 3 m/s, visibility 10 km, 1-2 octas clouds at 700 m, temperature +8 degrees C, and a pressure of 749 mm Hg. Flaps were extended to 20 degrees as the Antonov was prepared for takeoff on a 73 degrees heading. Just after lifting off the runway, at a height of 15-20 m smoke emitted from the engine. The engine rpm dropped. A forced landing was attempted and the pilot shut down the engine. The Antonov struck an eight-metre high tree at a distance of 191 metres past the runway and crashed into trees, coming to rest 58 metres further on.Crashed 300 metres past the runway after the engine failed on takeoff. The engine caught fire during evacuation. The fire was quickly put out.It was concluded that unsatisfactory maintenance of the engine caused its failure on takeoff.The investigation revealed serious deficiencies in the maintenance at Sibaviatrans, which included poor record keeping. Also, some maintenance engineers did not possess a valid license to work on Antonov 2 aircraft.",,Take off,Passenger - Scheduled,Lovozero Airfield,,,Lovozero Airfield -Russia,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the engine failed shortly after takeoff due to unsatisfactory maintenance, leading to a forced landing and subsequent crash. This aligns with the category for powerplant system or component failure."
4 Jun 2002,McDonnell Douglas DC-9-82 (MD-82),N823NK,Spirit Airlines,0,"37 km W of Wichita, KS","Flight 970 experienced a gradual loss of power in both of its engines while in cruise flight at flight level 330. The aural stall warning and stick shaker activated, following which the pilots disengaged the autopilot, turned on the enginesÂ ignition, activated the enginesÂ anti-ice system, and initiated a descent towards Wichita. The pilots shut down the right engine when its exhaust gas temperature (EGT) increased to about 600 Â° Celsius and were able to restart it again on the second attempt at about 17,000 feet. The left engine recovered on its own shortly thereafter. The flight then diverted to the Wichita Mid-Continent Airport where it landed safely.PROBABLE CAUSE: ""The flightcrew's failure to verify the engine instrument indications and powerplant controls while on autopilot with the autothrottles engaged, and their failure to recognize the drop in airspeed which led to an aerodynamic stall associated with the reduction in engine power. Factors were the presence of ice crystals at altitude, and the icing of the engine inlet probes resulting in a false engine pressure ratio indication.""",,En route,Passenger - Scheduled,"Denver International Airport, CO (DEN/KDEN)","Fort Lauderdale International Airport, FL (FLL/KFLL)",,"37 km W of Wichita, KS -United States of America",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a gradual loss of power in both engines, which is indicative of a powerplant system or component failure or malfunction. The narrative details the pilots' actions to address the engine issues, including restarting the engines and managing engine temperatures, further supporting this classification."
9 Jun 2002,HAL/Dornier 228-201,VT-EJN,Indian Airlines,0,Jaipur-Sanganer Airport (JAI),,,Landing,Training,Jaipur-Sanganer Airport (JAI/VIJP),Jaipur-Sanganer Airport (JAI/VIJP),,Jaipur-Sanganer Airport (JAI) -India,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to determine the specific occurrence category.
9 Jun 2002,Fokker 50,,Ethiopian Airlines,2,Addis Ababa-Bole Airport (ADD),"A few minutes after departure on a flight to Addis Ababa, two passengers who managed to bring a model explosive and two small knives on board attempted to hijack the aircraft. Both perpetrators were shot by in-flight security personnel. During the incident, one cabin crew member was injured. The aircraft and all passengers onboard arrived at the intended destination safely.",,En route,Passenger - Scheduled,Bahar Dar Airport (BJR/HABD),Addis Ababa-Bole Airport (ADD/HAAB),,Addis Ababa-Bole Airport (ADD) -Ethiopia,SEC,Security Related,1.0,"The report describes an attempted hijacking involving unlawful interference and security threats, which falls under the 'Security Related' category."
9 Jun 2002,Beechcraft 1900D,C-FTQR,Air Creebec,0,Montreal-Elliot Trudeau International (YUL/CYUL),,,Pushback / towing,Passenger - Scheduled,"Montreal-Pierre Elliott Trudeau International Airport, QC (YUL/CYUL)",,,Montreal-Elliot Trudeau International (YUL/CYUL) -Canada,RAMP,Ground Handling,0.95,"The occurrence happened during the pushback/towing phase, which is part of ground handling operations."
10 Jun 2002,Airbus A300F4-605R,N681FE,FedEx Express,0,"El Paso International Airport, TX (ELP)","An Airbus A300-600F, N681FE, owned and operated as Flight 1255 by FedEx Express, experienced a tail strike during a rejected takeoff (RTO) at the El Paso International Airport (ELP), Texas. The captain and first officer were not injured, and the airplane sustained substantial damage. Bright night visual meteorological conditions prevailed for the scheduled flight.The captain was the pilot flying (PF), and the first officer was the non-flying pilot (PNF). The flight crew briefed a high (ELP elevation 3,958 feet msl), hot (approximately 90 degrees Fahrenheit), and heavy departure (TOGW 297,000 pounds; 375,880 MTOGW), as well as an engine-out departure procedure. The flight crew completed the taxi-out and pre-departure checklist without any anomalies and entered the V-speeds (V1 was 139 knots and Vr was approximately 143 knots.) into the flight management system (FMS). Both crewmember's primary flight display (PFD) displayed the V-speeds with the standard blue lines with no discrepancies noted. The PF entered the V2 speed (approximately 143 knots) into the flight control computer in the glare shield and entered 250 knots for the extended speed to 10,000 feet msl. The PNF did not recall being distracted during the checklist or before takeoff procedures. The flight crew requested and was cleared for departure on runway 04.The PF aligned the airplane on the runway and applied standard takeoff power. The fight instruments were cross-checked at 80 knots (PNF called out 80 knots) and the V-speeds were correctly displayed on the PFD. The PNF checked the engine diagnostic page to observe the #2 engine vibrations. According to the PNF, when he looked back at the PFD, the V-speeds were not displayed, and V2 had reset to 100 knots. According to company personnel, the PNF did not look at the speed index (correct raw speed data) on the left side of the PFD. The PNF called ""V1 rotate,"" and the PF responded by establishing an aircraft pitch of approximately 12 degrees. The PF realized the airplane was not climbing or accelerating properly, and the PNF realized the airspeed was approximately 120-125 knots (below V2), called for the PF to lower the nose of the airplane. The captain [PF] lowered the nose, determined the best and safest course of action was to reject the takeoff, and executed a rejected takeoff by pulling the throttles to idle. The flight control computer automatically applied maximum auto brakes, the airplane slowed, and the PF taxied the airplane off the runway at high-speed taxiway P.FedEx maintenance personnel and the ARFF personnel observed two tires had deflated during the rejected takeoff. The airplane was taxied to the ramp for maintenance repairs. The next morning, the first officer found evidence of a tail strike during the walk-around inspection. The FAA inspector, who responded to the accident site, and FedEx maintenance personnel found a 1/4 inch gash approximately 100 yards long with purple paint transfer (consistent with the aircraft paint) approximately 3,000 feet beyond the approach end of runway 04.The flight crew's failure to obtain the Vr speed prior to rotation which resulted in insufficient lift and the subsequent tail strike.",,Take off,Cargo,"El Paso International Airport, TX (ELP/KELP)","Memphis International Airport, TN (MEM/KMEM)",,"El Paso International Airport, TX (ELP) -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes a tail strike during a rejected takeoff, which is a type of abnormal runway contact."
11 Jun 2002,Shijiazhuang Y-5,B-8776,Shandong Provincial School of Competitive Sports,2,"Kenli District, Dongying, Shandong Province","Whilst spraying pesticide at very low altitude, the Y-5 struck a hydrological station's cables that spanned the Yellow River. The aircraft went down and was consumed by fire. Both pilots died in the accident.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,,,,"Kenli District, Dongying, Shandong Province -China",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The aircraft struck cables while operating at very low altitude during an agricultural operation, which aligns with the definition of collision with obstacles during takeoff and landing."
11 Jun 2002,Fokker F-27 Friendship 600,ST-SSD,Sudan Airways,0,Khartoum-Civil Airport (KRT),"The Friendship was being used for a touch-and-go training flight. On the second leg immediately after touch down the pilot tried to take off but reported having difficulties in raising the flaps from the 40 deg. to the 16,5 deg (take off) position. The captain decided to reject the take off. The tyres burst while braking and the aircraft drifted to the right, went off the runway and came to rest at the glide slope antenna for runway 18. Both nose and right hand maingear collapsed during the overrun. The no. 2 engine and propeller as well as the fuselage suffered substantial damage.",,Take off,Training,Khartoum-Civil Airport (KRT/HSSS),Khartoum-Civil Airport (KRT/HSSS),,Khartoum-Civil Airport (KRT) -Sudan,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the takeoff phase, which aligns with the definition of a runway excursion."
12 Jun 2002,Lockheed MC-130H Combat Talon II,84-0475,United States Air Force - USAF,3,56 km SW of Gardez,"The Hercules was participating in a night exfiltration mission to remove U.S. Army Special Forces troops from the area when it tried to take off from an improved airstrip at Sardeh Band. The plane impacted the ground and crashed in a barren area, 2.5 nautical miles from the airstrip.PROBABLE CAUSE: ""The Accident Investigation Board President found by clear and convincing evidence that the cause of the flight mishap was the excessive cargo weight loaded on the mishap aircraft at the Band E Sardeh Dam landing zone. In particular, the weight was substantially more than the crew had planned for, and, as such, the previously planned, and later executed, takeoff speed was insufficient to support a successful takeoff and sustained flight departure by the aircraft. The Board President also found that a substantially contributing factor to the mishap was the current method of cargo weight planning utilized by the deployed ground forces, and accepted by the aircrews, that relies upon the personal estimations of personnel in the field as to the weight of cargo to be loaded on aircraft in a combat environment.""",,En route,Military,Sardeh Band Airport (SBF/OADS),,,56 km SW of Gardez -Afghanistan,LOC-I,Loss of Control - In Flight,0.9,"The aircraft lost control during the takeoff phase due to excessive cargo weight, which led to an unsuccessful takeoff and subsequent crash."
14 Jun 2002,Douglas DC-9-14,HK-3859X,Intercontinental de Aviación,0,Neiva-Benito Salas Airport (NVA),"Intercontinental de Aviacion Flight 8883 took off from BogotÃ¡-Eldorado Airport (BOG) at 17:00 on a flight to Florencia (FLA) and Neiva (NVA). The DC-9 departed Florencia within ten minutes, just before sunset at 18:00. The flight continued to Neiva and the crew were cleared for a runway 01 approach. When seven miles out the crew reported on finals and the captain ordered the gear and flaps down. The Neiva controller then cleared them to land.During the approach the GPWS alarm sounded, but the approach was continued. The DC-9 passed the runway threshold at a height of 140 feet (43 m) and the DC-9 touched down at the Bravo intersection, 1700 feet down the 5249 feet long runway. The airplane skidded left and right, which the crew attempted to control using rudder input. The brakes did not slow the aircraft down as expected, causing the plane to depart the end of the runway.CAUSA PROBABLE: ""La energÃ­a acumulada en el conjunto de las llantas desinflÃ³ la llanta No 2 disminuyendo en un 50% la efectividad de frenada por pÃ©rdida del antiskid de ese conjunto en la misma proporciÃ³n, y posteriormente la perdida del 100% de la efectividad de frenado al estallarse las llantas No 3 y No 4 sucesivamente, haciendo que el aviÃ³n excediera la longitud remanente de pista conduciendo est a situaciÃ³n al accidente.""FACTORES CONTRIBUYENTES: ""El aumento de velocidad del VRF por parte de la tripulaciÃ³n que incrementÃ³ la longitud de aterrizaje.La aproximaciÃ³n desestabilizada efectuada por la tripulaciÃ³n.La presiÃ³n ejercida a la tripulaciÃ³n debido a la situaciÃ³n de orden publico en la ciudad de Florencia para efectos de una posible pernoctada de la aeronave y por consiguiente la tripulaciÃ³n.""",,Landing,Passenger - Scheduled,Florencia-Gustavo Artunduaga Paredes Airport (FLA/SKFL),Neiva Airport (NVA/SKNV),,Neiva-Benito Salas Airport (NVA) -Colombia,RE,Runway Excursion,0.95,"The aircraft departed the end of the runway during landing due to ineffective braking and tire failures, which is consistent with the definition of a runway excursion."
14 Jun 2002,Pilatus Britten-Norman BN-2B-26 Islander,OY-CFV,Copenhagen Air Taxi,0,Anholt,"The BN-2B Islander operated on a return flight from Roskilde Airport (RKE) to LÃ¦sÃ¸ Airport (BYR) via Anholt. The return part of the flight was uneventful up to the landing at Anholt. After landing the elevator trim was not set to neutral and remained at a 1.5 unit nose down setting which had been used for landing. The pilot did not visit the airport office to obtain wind information. Instead he assessed the wind was across the runway and taxied for a runway 03 departure.In fact the current wind was a tailwind component, which was close to the maximum. On takeoff the pilot tried to raise the nose but during this rotation the aircraft nose dived uncontrolled back on runway again. He attempted a second time with the same result.At this point the pilot considered that it was not possible to stop the aircraft within runway limitations. A third rotation was initiated, whereby the aircraft was in the air immediately after the runway end, while the aircraft stall warning horn activated. The captain lowered the nose of the aircraft to build up airspeed and to avoid a stall. During this maneuver the right main undercarriage struck a sand dune with shrubs, and the airplane impacted terrain.FAKTORER1. LuftfartÃ¸jets hÃ¸jderorstrim var ikke korrekt konfigureret til neutral.2. FartÃ¸jschefen afbrÃ¸d ikke starten efter den fÃ¸rste rotation, hvor luftfartÃ¸jet ikke reagerede normalt pÃ¥ hÃ¸jderors kommandoen.3. Starten blev foretaget med en medvindskomponent, som var tÃ¦t pÃ¥ den maksimale tilladte.FACTORS (unofficial translation from Danish)1. Aircraft trim was not correctly configured to neutral.2. The commander did not abort the takeoff after the first attempted rotation, when the aircraft did not respond normally to elevator command.3. The start was made with a tailwind component, which was close to the maximum.",,Take off,Passenger - Scheduled,Anholt Airfield (EKAT),Roskilde Airport (RKE/EKRK),,Anholt -Denmark,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,"The report describes an incident where the aircraft's right main undercarriage struck a sand dune with shrubs during takeoff, which fits the definition of a collision with obstacles during takeoff."
14 Jun 2002,Airbus A330-343,C-GHLM,Air Canada,0,Frankfurt Am Main Airport (FRA/EDDF),"An Airbus 330-343 aircraft, operating as Air Canada 875, with 253 passengers and 13 crew members on board, was on a scheduled flight from Frankfurt, Germany, to Montreal, Quebec. As the aircraft was taking off at approximately 0830 Coordinated Universal Time on Runway 25R, the underside of the tail struck the runway. The strike was undetected by the flight crew, but they were notified of the strike during the climb-out by Air Traffic Services (ATS) and by a cabin crew member. The flight crew requested a holding pattern to assess the situation. After discussion with the company, the flight crew decided to return to Frankfurt. ATS vectored the aircraft for an instrument landing system (ILS) approach to Runway 25R. While established at 4000 feet above sea level (asl), on the localizer, at about 17 nautical miles (nm) from the threshold, with the autopilot engaged, the aircraft pitched up to 26.7 degrees. The autopilot was disconnected and control of the aircraft was recovered. The approach was completed manually, and an uneventful overweight landing was carried out on Runway 25R. The aircraft sustained substantial structural damage to the underside of the tail as a result of the tail strike. There was no requirement for an evacuation, and there were no injuries.",,Take off,Passenger - Scheduled,Frankfurt International Airport (FRA/EDDF),Montreal Pierre Elliott Trudeau Airport (YUL/CYUL,,Frankfurt Am Main Airport (FRA/EDDF) -Germany,ARC,Abnormal Runway Contact,0.95,"The report describes a tail strike during takeoff, which is a type of abnormal runway contact."
15 Jun 2002,de Havilland Canada DHC-8-311,PH-SDU,Schreiner Airways,0,Maastricht/Aachen Airport (MST),"During maintenance at Maastricht (MST) the right hand main undercarriage was replaced. The landing gear was retracted and deployed several times and performed satisfactory. Prior to being released to the leasing company a test flight was made. During an instrument approach the landing gear was selected down, but the right hand undercarriage did not lock down. The crew recycled the gear and again the right hand main gear came down but failed to lock.The 'alternate gear extension' procedure was followed but it again failed to lock.Upon landing the right had undercarriage collapsed.The final report of the investigation did not conform to ICAO Annex 13 standards and did not contain a Probable cause.It was noted that the hydraulic swivel assembly was connected upside down. This caused the swivel to bend when the landing gear was lowered, preventing it from locking down.",,Landing,Test,Maastricht/Aachen Airport (MST/EHBK),Maastricht/Aachen Airport (MST/EHBK),,Maastricht/Aachen Airport (MST) -Netherlands,SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The incident involved the failure of the landing gear system, which is a non-powerplant component of the aircraft. The hydraulic swivel assembly was connected incorrectly, leading to the malfunction."
16 Jun 2002,McDonnell Douglas MD-82,N140NJ,Vanguard Airlines,0,"Kansas City, Missouri","The airplane  was discovered with substantial damage to its tailskid and adjacent structure during a postflight maintenance inspection.    The flight served as captain initial operating experience for the first officer who was seated in the left seat.  The captain and company check airman for the flight was seated in the right seat.  A jump seat rider seated in the forward cabin stated that the airplane appeared to level off and start a flare a little high.  A correction was then made to reduce the pitch attitude to continue the descent.  There appeared to be a high sink rate, an additional pitch change was made resulting in a firm landing.Probable Cause: The inadequate flare by the flying pilot and the remedial action not performed by the company check airman.",,Unknown,Passenger,"Orlando International Airport, FL (MCO/KMCO)","Kansas City International Airport, MO (MCI/KMCI)",,"Kansas City, Missouri -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes a firm landing with substantial damage to the tailskid and adjacent structure, indicating abnormal runway contact during the landing phase."
17 Jun 2002,Lockheed C-130A Hercules,N130HP,Hawkins & Powers Aviation,3,"Walker, CA","Hercules N130HP was hired to fight a 10,000-acre wildland blaze near Walker, CA. After dumping a red cloud of fire retardant, both wings separated in an upward motion. The right wing immediately separated from the fuselage at low altitude. The plane then lost control and rolled left. During this manoeuvre the left wing fell from the aircraft as well and the aircraft nose-dived into the ground. The whole event just took about 4 seconds and was captured on video a passer-by. In April 1998 two one-inch cracks were found on the bottom of a wing (the service difficulty report does not state which wing), at Outer Wing Station 33, which is 33 inch (83cm) from the wing joint. These cracks were repaired.The investigations into the June 17, 2002 C-130A and July 18 PB-4Y crashes are closely looking at the fatigue cracks as well as other safety issues, such as inspection and maintenance procedures and operational factors. Preliminary results for both have indicated that widespread fatigue was not evident over the entire wing but that in some locations current crack detection techniques may have been unreliable.PROBABLE CAUSE: ""The inflight failure of the right wing due to fatigue cracking in the center wing lower skin and underlying structural members. A factor contributing to the accident was inadequate maintenance procedures to detect fatigue cracking.""",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Fire fighting,"Minden-Tahoe Airport, NV (MEV/KMEV)","Minden-Tahoe Airport, NV (MEV/KMEV)",,"Walker, CA -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes the inflight failure of the aircraft's right wing due to fatigue cracking in the center wing lower skin and underlying structural members, which is a system/component failure not related to the powerplant."
19 Jun 2002,Boeing 737-236 Adv,LV-ZSW,Aerolineas Argentinas,0,"Comodoro Rivadavia Airport, CB",,,Landing,Passenger - Non-Scheduled/charter/Air Taxi,,,,"Comodoro Rivadavia Airport, CB -Argentina",UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to determine the specific occurrence category.
19 Jun 2002,de Havilland Canada DHC-6 Twin Otter 300,N353PM,Promech Air,0,"Ketchikan, Alaska","Probable Cause: The failure of a ground handler to follow company procedures/directives, and his premature release of a mooring line.  Factors associated with the accident were the congested operations area, and the operator's failure to provide adequate safe zones for the airplanes.",,Unknown,Unknown,,,,"Ketchikan, Alaska -United States of America",RAMP,Ground Handling,0.95,"The report details an incident involving the premature release of a mooring line by a ground handler, which falls under ground handling operations."
20 Jun 2002,Cessna 208B Grand Caravan,N786DM,Isla Nena Air Services,0,Vieques Airport (VQS),"The Cessna pilot entered the Vieques (VQS) traffic pattern on the downwind leg at 1,000 feet, and turned from base to final. At the same time a Vieques Air Link Britten Norman BN-2A Islander (N663VL) turned left from base leg to final approach. At 500 feet, both airplanes touched wing tips; the Cessna's damage was to the right wing and the Britten-Norman's damage was to the left wing. The Britten-Norman's pilot continued the approach and landed without further incident on runway 09. The Cessna's pilot initiated a go-around, for another approach, and landed without further incident on runway 09.PROBABLE CAUSE: ""The failure of both pilots to see and avoid, also causal was the failure of the pilot of the Britten-Norman Islander (N663VL) to yield right of way to an aircraft in the traffic pattern.""",,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Culebra Airport (CPX/TJCP),Vieques Airport (VQS/TJCG),,Vieques Airport (VQS) -Puerto Rico,MAC,Airprox/TCAS Alert/Loss of Separation,0.95,"The report describes a near mid-air collision between two aircraft during the approach phase, resulting in wingtip contact. This fits the definition of an airprox or loss of separation event."
22 Jun 2002,Beechcraft B300 King Air,N224CR,"Flight Concepts, Inc.",0,"Tulsa, Oklahoma","While climbing through 9,500 feet msl, the inboard access panel for the left engine cowling became open.   During the turn to return to the departure airport, the door separated from the airplane.  The pilot landed the airplane without further incident.  The integrity of the pressure vessel was compromised on the left side of the cabin.  The Pilot's Operating Handbook and FAA Approved Flight Manual, Section IV Normal Procedures, Preflight Inspection states in part, "" to check the engine cowling, doors, and panels.""Probable Cause: The pilot's inadequate preflight of the airplane resulting in the in-flight separation of the left engine inboard access door.",,Unknown,Private,"Tulsa International Airport, OK (TUL/KTUL)","Georgetown Municipal Airport, TX (KGTU)",,"Tulsa, Oklahoma -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.9,"The incident involved the in-flight separation of the left engine inboard access door, which is a failure or malfunction of an aircraft component other than the powerplant."
23 Jun 2002,de Havilland Canada DHC-3 Otter,C-GGON,Whiteshell Air Service,0,"George Lake, MB","A DHC-3 Otter on floats collided with trees after an overshoot from an attempted water landing. The pilot was attempting to land on a lake east of Lac du Bonnet to avoid poor weather (estimated 300 to 400 foot ceiling and 1 to 1.5 miles visibility). When the pilot realized the water conditions on the lake were glassy, he elected to overshoot. The aircraft was unable to climb above rising terrain and struck a tree. The aircraft was substantially damaged but the lone occupant was not injured.",,Landing,Ferry/positioning,,,,"George Lake, MB -Canada",USOS,Undershoot/Overshoot,0.9,"The aircraft collided with trees after an overshoot from an attempted water landing, which fits the definition of touchdown occurring significantly beyond the intended touchdown zone."
