Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
5 Jul 2007,North American CT-39A Sabreliner,XA-TFL,Jett Paqueteria,3+7,Culiacán-Fedl de Bachigualato Airport (CUL),"The Sabreliner cargo jet operated on a flight from CuliacÃ¡n to La Paz, Mexico, carrying 1000 kgs of cargo. The departure was rushed because the crew had very limited time due to the fact that the airport would be closed shortly during the presidential visit.At 09:40 the flight was cleared for takeoff from runway 02. During the initial take-off phase and at a speed of 60 miles per hour, the aircraft moved sideways. The pilot attempted to raise the nose twice, but the aircraft would not lift off the runway.Twelve seconds later the takeoff was aborted, but at that moment there was approximately 300 meters of runway left.The airplane continued off the runway and crashed into cars on the CuliacÃ¡n-Navolato highway, killing seven persons on the ground.CuliacÃ¡n has a single asphalt runway, measuring 2300 x 45 meters. Weather was fine at the time of the accident.PROBABLE CAUSE: ""Runway excursion, impact and fire as a result of a configuration unsuitable at the time of take-off.""CONTRIBUTING FACTORS:- Lack of training.- Lack of CRM.- Crew pressure to perform the operation before the airport closure.- Omission of procedures.- Possible stabilizer failure.- Lack of adequate supervision of operations by the company.",,Take off,Cargo,CuliacÃ¡n-Fedl de Bachigualato Airport (CUL/MMCL),La Paz-Manuel MÃ¡rquez de LeÃ³n International Airport (LAP/MMLP),,CuliacÃ¡n-Fedl de Bachigualato Airport (CUL) -Mexico,RE,Runway Excursion,0.95,"The aircraft departed the side or end of the runway surface during takeoff, which is consistent with the definition of a runway excursion. The narrative describes the aircraft moving sideways, the pilot's unsuccessful attempts to lift off, and the subsequent crash off the runway."
6 Jul 2007,Beechcraft 1900C,5Y-BTT,Aero Kenya,0,Nairobi-Wilson Airport (WIL),"The Beech 1900 was landing at Nairobi-Wilson Airport (WIL) runway 07 when it veered off to the left and came to a stop in the grass area 100 meters from the end of the runway.It was determined that the approach to landing was fast and high, leading to the aircraft touching down too far down the runway.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,,Nairobi-Wilson Airport (WIL/HKNW),,Nairobi-Wilson Airport (WIL) -Kenya,RE,Runway Excursion,0.95,"The aircraft veered off the runway during the landing phase and came to a stop in the grass area, indicating a runway excursion."
8 Jul 2007,ATR 72-212,5H-PAR,Precision Air,0,Nairobi-Jomo Kenyatta International Airport (NBO),The aircraft had a runway excursion on landing at Jomo Kenyatta International Airport runway 06. It veered off to the right went over a ditch and came to a stop on Taxiway F. The nose wheel collapsed. The four crew and 62 passengers were not injured. The aircraft was substantially damaged.The probable cause of this accident was power asymmetry during application of reverse thrust on landing. The control levers were jammed in one position.,,Landing,Passenger - Scheduled,Zanzibar-Kisauni Airport (ZNZ/HTZA),Nairobi-Jomo Kenyatta International Airport (NBO/HKJK),,Nairobi-Jomo Kenyatta International Airport (NBO) -Kenya,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during landing, which is consistent with the definition of a runway excursion."
8 Jul 2007,de Havilland Canada DHC-6 Twin Otter 100,C-FAWC,Liard Air,1,"Muncho Lake-Mile 462 Water Aerodrome, BC","A de Havilland DHC-6-100 Twin Otter turboprop plane was destroyed when it crashed on takeoff from the gravel airstrip at Muncho Lake, BC, Canada. A post-impact fire erupted and the airplane was destroyed. One passenger was killed. Two pilots and two passengers survived the accident.The airplane was operating on a VFR flight to Prince George Airport, BC (YXS). After becoming airborne, the aircraft entered a right turn and the right outboard flap hanger contacted the Alaska Highway. The aircraft subsequently struck a telephone pole and a telephone cable, impacted the edge of the highway a second time, and crashed onto a rocky embankment adjacent to a dry creek channel. The aircraft came to rest upright approximately 600 feet from the departure end of the airstrip.The airstrip was located at a lodge next to Muncho Lake. It was maintained by the operator, Liard Air. It was 950 feet long and sloping upward about 2Â° in the northwest direction.Post-accident calculations showed that the aircraft probably weighed 10100 pounds at takeoff, which was below the 11 579 pounds maximum takeoff weight. However, centre of gravity (c of g) calculations revealed that the aircraft c of g was near the forward limit, at 23 per cent mean aerodynamic chord (MAC). The approved c of g range is between 20 per cent and 36 per cent MAC.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:1. The take-off was attempted at an aircraft weight that did not meet the performance capabilities of the aircraft to clear an obstacle and, as a result, the aircraft struck a telephone pole and a telephone cable during the initial climb.2. A take-off and climb to 50 feet performance calculation was not completed prior to take off; therefore, the flight crew was unaware of the distance required to clear the telephone cable.3. The southeast end of the airstrip was not clearly marked; as a result, the take-off was initiated with approximately 86 feet of usable airstrip behind the aircraft.4. The take-off was attempted in an upslope direction and in light tailwind, both of which increased the distance necessary to clear the existing obstacles.",,Initial climb,Passenger - Non-Scheduled/charter/Air Taxi,"Muncho Lake-Mile 462 Water Aerodrome, BC","Prince George Airport, BC (YXS/CYXS)",,"Muncho Lake-Mile 462 Water Aerodrome, BC -Canada",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The report describes a collision with a telephone pole and cable during the initial climb phase after takeoff, which fits the definition of collision with obstacles during takeoff and landing."
8 Jul 2007,Boeing 737-823,N929AN,American Airlines,0,"McAlester, OK","The captain reported that the international flight encountered moderate clear air turbulence while the flight was climbing through 30,000 feet mean sea level (FL300).  The captain further reported that the seat belt sign was illuminated and passengers were seated at the time of the short turbulence encounter.  Both the captain and the first officer had monitored the weather radar, and neither detected any weather anomalies during the climb to altitude.  There were no forecast for turbulence in the area of the encounter.  The three flight attendants in the cabin area were performing crew duties when the unexpected turbulence occurred.  One flight attendant in the aft galley injured her foot which resulted in a bone fracture.Probable Cause: An in-flight encounter with clear air turbulence, which resulted in a serious injury to a flight attendant.",,En route,Passenger - Scheduled,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)",(KYYZ),,"McAlester, OK -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with clear air turbulence that resulted in a serious injury to a flight attendant, fitting the definition of a turbulence encounter."
10 Jul 2007,Boeing 737-232 Adv.,N332DL,Sky King Inc.,1,"Tunica Air Center, MS (KUTA)","The charter flight was preparing for departure for an on-demand air taxi flight.  The operator reported that the flight had finished boarding all passengers and the portable airstairs had been pushed back; however, the engines were not running.  The mechanic was directed to secure the cabin door to prevent additional rain from soaking the main entrance and galley area as an approaching storm created gusty winds and heavy rains.Passengers seated on row 1 of the main cabin witnessed the mishap.  The passengers reported that soon after boarding the airplane a ""furious hard blowing rain had started.""  The forward cabin flight attendant attempted to close the cabin door then moved back to allow the mechanic to close it.  The witness added that ""suddenly his hand slipped from the door handle, his feet slipped from under him, and he fell out the doorway"" onto the ramp.Following the accident, the airline developed and implemented numerous safety enhancements, including revised procedures and training regarding portable airstairs and jet-bridge operations.Probable Cause: Gorund service personal's removal of the portable stairway prior to the main cabin door being secured.  Factors were the high winds and heavy rain.",,Standing,Passenger - Non-Scheduled/charter/Air Taxi,"Tunica, MS (UTA)","Oklahoma City, OK (OKC)",,"Tunica Air Center, MS (KUTA) -United States of America",RAMP,Ground Handling,0.95,"The incident occurred during ground handling operations, specifically involving the removal of the portable stairway and the securing of the cabin door, which led to the mechanic's fall. The high winds and heavy rain were contributing factors, but the primary issue was related to ground handling procedures."
12 Jul 2007,Boeing 777-232,N865DA,Delta Air Lines,0,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","During pushback, the flight attendant stated that she was contacted by the lead flight attendant who asked if the crew rest area was secure. The attendant answered yes and looked to check again and found the door ajar. Fearing a passenger may have gone in she went over and climbed the stairs and checked the rest area. On her way down she believes she misplaced a foot on the narrow stairs and fell down breaking her arm in three places. After a few seconds she got up and contacted the lead flight attendant who contacted the captain and the aircraft was towed back to the gate.Probable Cause: The flight attendant's inadvertent misstep on a ladder and falling during pushback resulting in serious injuries.",,Pushback / towing,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL) -United States of America",CABIN,Cabin Safety Events,0.95,"The incident involves a flight attendant injury during pushback, which is related to cabin safety and crew operations."
12 Jul 2007,Boeing 747-481 (D),JA402A,All Nippon Airways,0,about 50NM south of Omaezaki,"The airplane took off from Naha Airport at 12:59 Japanese Standard Time. When the airplane was cruising at an altitude of 39,000ft, it encountered a moderate turbulence caused by strong upward wind at 14:27. This wind is believed to have been made by the convective activity activated by a nearby warm front. One of the cabin crew, standing in a galley located in the almost center of the airplane, struck her stomach against a floor and one of her sibs was broken.",,En route,Passenger - Scheduled,,,,about 50NM south of Omaezaki -Japan,TURB,Turbulence Encounter,0.95,"The report describes an encounter with moderate turbulence during the en route phase, resulting in injury to a cabin crew member. This fits the definition of a turbulence encounter."
14 Jul 2007,McDonnell Douglas MD-82,,,0,Istanbul Airport (IST),,,Pushback / towing,Passenger,Istanbul Airport (IST),,,Istanbul Airport (IST) -Türkiye,RAMP,Ground Handling,0.95,"The occurrence happened during the pushback/towing phase, which is part of ground handling operations."
15 Jul 2007,Britten-Norman BN-2A-20 Islander,N6561B,Salmon Air Taxi,0,"Stanley, ID","According to the pilot, before the flight, prior to the accident flight, he placed a fuel order, but did not verify that the twin-engine airplane was refueled before departing with 8 passengers for a cross country flight. This flight reached its destination without incident, the passengers exited the airplane, and the pilot then departed as the sole occupant of the airplane on a repositioning flight. Shortly after takeoff, at an altitude of about 400 feet agl, the left engine ""started to sputter."" The pilot executed the engine failure checklist and upon retarding the left throttle, the airplane yawed to the left giving the pilot the impression it was still producing power. He decided not to shut down the engine and began a right turn to return to the departure airport. During the turn, the right engine ""started to sputter,"" and he noticed the fuel tank indicators were both on empty. The pilot decided to leave all controls forward and gave no further thought to shutting down or feathering either engine. Shortly thereafter, he realized he would not make the runway and elected to land in an open field. During the landing roll, the airplane encountered a ditch, resulting in collapse of the left main landing gear.PROBABLE CAUSE: ""The pilot's failure to verify that the airplane was refueled, which resulted in a loss of engine power from both engines due to fuel exhaustion and a forced landing. A contributing factor was the lack of suitable terrain for the forced landing.""",,Approach,Ferry/positioning,"Stanley Airport, ID","Salmon Airport, ID (SMN/KSMN)",,"Stanley, ID -United States of America",FUEL,Fuel Related,0.95,"The report describes a loss of engine power from both engines due to fuel exhaustion, which directly relates to fuel-related issues."
16 Jul 2007,ATR 42-300,PT-MFK,Pantanal Linhas Aéreas Sul-Matogrossenses,0,"São Paulo-Congonhas Airport, SP (CGH)","The ATR-42 landed at Congonhas Airport (CGH) runway 17R. During rollout the aircraft began to veer to one side. Control was not regained and the airplane ran off the runway onto rough ground. After leaving the runway the aircraft's undercarriage dug into soft ground and then struck a link taxiway where the nose undercarriage collapsed.CONTRIBUTING FACTORS (translated from Portuguese report)Operational Aspecta. Weather conditions - ContributedA light rain caused the presence of water on the runway, enabling the occurrence of hydroplaning.b. Infrastructure - ContributedThe accumulation of water on the surface of the runway, as a result of inadequate drainage, lack of ""grooving"", enabled the hydroplaning.c. Education - ContributedThe pilot applied full pressure on the right pedal, generating a force to the left that contributed to the departure off the runway.During hydroplaning, the pilot should not apply pedal to the opposite side to which the aircraft slides; this fact was not covered during the instruction of the pilot.d. Application of command - ContributedIn the face of hydroplaning, the pilot applied the right pedal, aggravating the departure of the aircraft to the left.",,Landing,Passenger - Scheduled,"Bauru Airport, SP (BAU/SBBU)","SÃ£o Paulo-Congonhas Airport, SP (CGH/SBSP)",,"SÃ£o Paulo-Congonhas Airport, SP (CGH) -Brazil",RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during the landing phase, which is consistent with the definition of a runway excursion."
17 Jul 2007,Embraer ERJ 190-100 IGW (ERJ-190AR),HK-4455,Aero República,0,Santa Marta-Simón Bolívar Airport (SMR),"A Embraer ERJ-190-100IGW passenger jet, registered HK-4455, sustained substantial damage in a runway excursion accident on landing at Santa Marta-SimÃ³n BolÃ­var Airport (SMR), Colombia. There were no serious injuries among the 54 passengers and six crew members.AeroRepÃºblica flight 7330 had departed Cali (CLO) at 13:42 on a domestic flight to Santa Marta (SMR). Runway 01 was in use with winds reported 360 degrees at 10 knots. The controller at Santa Marta reported that the runway was wet due to heavy rainfall. Runway 01 was a 1700 m long runway.The captain decided to use the Autobrakes at Medium instead of Low and flaps at 6 instead of full.The first approached was abandoned when the airplane encountered wind shear. The crew positioned the aircraft for a second approach. Wind was now reported being from 040 degrees at 10 knots, which changed to 030 degrees at 12 knots during the approach..The airplane touched down late and could not be stopped on the runway. It ran off the side of the runway and went down an embankment, coming to rest with the nose in the adjacent water.PROBABLE CAUSES (translated from original Spanish report):Continuation of the approach and landing without being stabilized on finals with an excessive speed caused the aircraft to cross the threshold of the runway with an additional 41 knots during a low angle approach, which caused the aircraft wheels to touch down positively when there were only 490 meters of runway available, an insufficient distance to stop the aircraft within the runway.Lack of situational awareness regarding the approach and landing speed, after having disconnected the automated systems of the aircraft.Omission of call outs by the Pilot Monitoring to warn the pilot in control of speeding in order to persuade him to execute a missed approach.The delay in initiating a missed approach procedure / interrupted landing in circumstances that indicated the desirability to take such a measure during a destabilized approach.Misperception to believe that the aircraft could be stopped within the limited remaining available runway without analyzing the status and distance without having positive contact due to speeding.",,Landing,Passenger - Scheduled,Cali-Alfonso Bonilla AragÃ³n Airport (CLO/SKCL),Santa Marta-SimÃ³n BolÃ­var Airport (SMR/SKSM),,Santa Marta-SimÃ³n BolÃ­var Airport (SMR) -Colombia,RE,Runway Excursion,1.0,"The report describes an incident where the aircraft ran off the side of the runway and went down an embankment after landing, which is a clear case of runway excursion."
17 Jul 2007,Airbus A320-233,PR-MBK,TAM Linhas Aéreas,187+12,"São Paulo-Congonhas Airport, SP (CGH)","TAM flight JJ3054, an Airbus A320, overshot the runway on landing at SÃ£o Paulo-Congonhas Airport, Brazil, and crashed, killing all 187 occupants and 12 persons on the ground.TAM Flight 3054 was a regular passenger flight from Porto Alegre to SÃ£o Paulo-Congonhas. The aircraft departed Porto Alegre at 17:19 with 181 passengers and 6 crew members on board.The aircraft was operating with the number 2 engine reverser de-activated, in accordance with the Minimum Equipment List (MEL).The weather prevailing along the route and at the destination was adverse, and the crew had to make a few deviations. Up to the moment of the landing, the flight occurred within the expected routine.According to information provided to the Tower controller by crews that had landed earlier, the active runway at Congonhas (35L) was wet and slippery. Runway 35L is a 6365 x 147 feet (1940 x 45 meters) asphalt runway with a Landing Distance Available of 1880 m.In the beginning of 2007, the runways at Congonhas were subjected to a restoration to correct surface irregularities and correct problems of gradient, so as to prevent water accumulation. With the new pavement, the coefficient of friction of the runway surface was improved. However, since more time was be needed until the tarmac could be ready to receive the grooving, the airport administration decided to put the main runway in operation even without the grooves on 29 June 2007.The flight touched down at 18:54 local time at a speed of 142 knots. Airbus had introduced a simplified procedure for landing with a deactivated thrust reverser in which crews had to select reversers for both engines after landing. Computer logic would which reverser was inoperative and thus block the increase in power. This simplified procedure however added an additional 55 meters in the calculations of the runway length required for landing if the runway was contaminated.However, the flight crew failed to use this procedure and left the thrust lever of engine no.2 positioned at ""CL"".This caused the autothrust to try to maintain the speed previously selected. Another consequence was the nondeflection of the ground spoilers, since, in accordance with their logic of operation, it is necessary that both thrust levers be at the ""IDLE"" position, or one of them be at ""IDLE"" and the other at ""REV"" (reverse), for the ground spoilers to be deflected.The non-deflection of the ground spoilers significantly degraded the aircraft braking capability, increasing the distance necessary for a full stop of the airplane by about 50%.Additionally the autobrake function, although armed, was not activated, because the opening of the ground spoilers is a prerequisite for such activation.When the nose gear touched the runway, about 2.5 seconds after the left main gear, the number 1 engine thrust lever was moved to the ""REV"" position. With this action, the autothrust function of the aircraft was disconnected and the thrust lock function was activated, with the purpose of preventing the acceleration to reach the climb power level.As a result, this function froze the number 2 engine power in the value it was at that moment (EPR2 = 1.18). The thrust lock function is disabled by the movement of the thrust lever, but since this movement did not occur, the number 2 engine remained with that power until the collision.About six seconds after the main gear touched the runway, there was the first activation of the brakes by means of the pedals, which reached the maximum deflection five seconds later.The FDR also recorded the use of the rudder and the differential braking by the pedals as the aircraft veered to the left.Since the runway is at a higher elevation than the surrounding street and residential area, the A320 crossed over the Washington LuÃ­s Avenue, and collided with a concrete TAM Express building and a fuel service station at a ground speed of 96 knots.All the persons onboard suffered fatal injuries. The accident also caused 12 fatalities on the ground among the people that were in the TAM Express building.The accident caused severe damage to the convenience shop area of the service station and to some vehicles that were parked there. The TAM Express building sustained structural damages that determined its demolition.1. Human factors1.1 Medical aspecta. Pain - UndeterminedAt a certain moment, during the approach, the PIC reported having a mild headache. Although it was not possible to verify which type of headache it was, or even to evaluate its intensity, it is possible that this trouble may have influenced his cognitive and psychomotor capabilities during the final moments of the flight, when the unpredictability of the situation demanded a higher effectiveness of performance. This factor was considered undetermined due to the impossibility of confirming its contribution in factual terms.1.2 Operational aspecta. Training - A contributorThe theoretical qualification of their pilots was founded on the exclusive use of computer interactive courses (CBT), which allowed a massive training, but did not ensure the quality of the training received. In addition, the formation of the SIC was restricted to the ÂRight Seat CertificationÂ, something that proved insufficient for him to deal with the critical situation experienced after the landing. Lastly, there was a perception among the crews interviewed that the training through the years and on account of the high demand resulting from the companyÂs growth was being abbreviated.b. Application of the commands - UndeterminedOne of the hypotheses considered in this investigation was that the pilot may have attempted to perform a procedure no longer in force at the time of the accident for the landing with a pinned reverser. This procedure consisted in the receding of both levers to the ÂIDLEÂ position during the flare at about a 10-foot altitude, and, after touching down, in activating the only reverser available, maintaining the thrust lever of the other engine in the ÂIDLEÂ position.This procedure, though being more efficient from a braking perspective, could induce the crew to making mistakes, as there were several reports of occurrences in which there was a wrong setting of the levers, motivating the manufacturer to establish a new procedure, months before the accident. Thus, there is a high probability that the PIC inadvertently left one of the thrust levers in the ÂCLÂ position, placing the other one first in ÂIDLEÂ and later in the ÂREVÂ position.This factor was considered undetermined due to the impossibility of confirming its contribution in factual terms.c. Cockpit coordination - A contributorIndependently of the hypothesis considered, the monitoring of the flight at the landing was not appropriate, since the crew did not have perception of what was happening in the moments that preceded the impact. This loss of situational awareness hindered the adoption of an efficient and timely corrective action.d. Forgetfulness by the pilot - UndeterminedIt is possible that the pilot has inadvertently left one of the levers at the ÂCLÂ position, while trying to perform a procedure no longer in force for the operation with a pinned reverser.This factor was considered undetermined due to the impossibility of confirming its contribution in factual terms.e. Flight indiscipline - UndeterminedThe procedure prescribed for the operation with a pinned reverser had been modified by the manufacturer and, according to the FDR recordings, the procedure in force was known to the crew and executed by them on the leg that preceded the accident.However, as this procedure imposed an increase of up to 55 meters in the calculations of runway distance required for landing, it is possible that the PIC deliberately tried to perform adoption of a procedure no longer in force would characterize flight indiscipline.This factor was considered undetermined due to the impossibility of confirming its contribution in factual terms.f. Influence from the environment - UndeterminedThe operating conditions of the Congonhas runway, may have affected the crewÂs performance from a psychological perspective, considering the state of anxiety that was present in the cockpit.In addition, the lack of luminosity resulting from the operation at night time, associated with the size and color of",,Landing,Passenger - Scheduled,"Porto Alegre-Salgado Filho International Airport, RS (POA/SBPA)","SÃ£o Paulo-Congonhas Airport, SP (CGH/SBSP)",,"SÃ£o Paulo-Congonhas Airport, SP (CGH) -Brazil",RE,Runway Excursion,0.95,"The report describes an incident where the aircraft overshot the runway during landing, which is a clear case of runway excursion as defined by the ICAO occurrence categories."
18 Jul 2007,Lockheed L-100-30 Hercules,N401LC,Lynden Air Cargo,0,"39 km WNW of McGrath, AK","A Lockheed Hercules transport airplane, N401LC, sustained substantial damage when the tail dragged the ground during takeoff at an airstrip 24 miles west-northwest of McGrath, Alaska.The pilot reported that during initial climb after takeoff, the airplane's cabin failed to pressurize, and that an inspection of the airplane revealed a tear in the bottom skin of the tail, which compromised the pressure vessel of the airplane's cabin.The pilot's excessive rotation of the airplane during takeoff, which resulted in dragging the tail on the runway and substantial damage.",,Take off,Ferry/positioning,,"Anchorage-Ted Stevens International Airport, AK (ANC/PANC)",,"39 km WNW of McGrath, AK -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes an incident where the aircraft's tail dragged on the runway during takeoff, resulting in substantial damage. This fits the description of abnormal runway contact, specifically a tail strike."
18 Jul 2007,Let L-410UVP,9Q-CIM,Cargo Bull Aviation,0,near Bandundu,,,Unknown,Unknown,Bandundu Airport (FDU/FZBO),,,near Bandundu -Congo (Democratic Republic),UNK,Unknown or Undetermined,0.9,"The report lacks sufficient information to classify it into a specific occurrence category. The phase of flight is unknown, and the narrative is not provided."
18 Jul 2007,Antonov An-24 ?,,Malift Air,0,ca 8 km from Bandundu Airport (FDU),The Antonov was operating on a flight from Kinshasa-N'Dolo (NLO) to Nioki (NIO) via Bandundu (FDU). Shortly after takeoff from Bandundu the no. 1 engine failed. Altitude was lost and the plane crash-landed.Press reports did not indicate the exact Antonov model. Malift Air is understood to have one An-24 and one An-32.,,Initial climb,Passenger,Bandundu Airport (FDU/FZBO),Nioki Airport (NIO/FZBI),,ca 8 km from Bandundu Airport (FDU) -Congo (Democratic Republic),SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the no. 1 engine failed shortly after takeoff, leading to a loss of altitude and a crash-landing. This is a clear case of a powerplant system failure."
21 Jul 2007,Learjet 25,N70SK,SK Logistics,0,"St. Augustine Airport, FL (UST)","About 5 miles from the destination airport, the flight was cleared by air traffic control to descend from its cruise altitude of 5,000 feet for a visual approach. As the first officer reduced engine power, both engines ""quit."" The captain attempted to restart both engines without success. He then took control of the airplane, and instructed the first officer to contact air traffic control and advise them that the airplane had experienced a ""dual flameout."" The captain configured the airplane by extending the landing gear and flaps and subsequently landed the airplane on the runway ""hard,"" resulting in substantial damage to the airframe. Both engines were test run following the accident at full and idle power with no anomalies noted.Examination of the airplane revealed that it was equipped with an aftermarket throttle quadrant, and that the power lever locking mechanism pins as well as the throttle quadrant idle stops for both engines were worn. The power lever locking mechanism internal springs for both the left and right power levers were worn and broken. Additionally, it was possible to repeatedly move the left engine's power lever directly into cutoff without first releasing its power lever locking mechanism; however, the right engine's power lever could not be moved to the cut off position without first releasing its associated locking mechanism. The right throttle thrust reverser solenoid installed on the airplane was found to be non-functional, but it is not believed that this component contributed to the accident. No explicit inspection or repair instructions were available for the throttle quadrant assembly. Other than the throttle quadrant issues, no other issues were identified with either the engines or airframe that could be contributed to both engines losing power simultaneously.PROBABLE CAUSE: ""A loss of power on both engines for an undetermined reason.""",,Landing,Ferry/positioning,"Gainesville-J R Alison Municipal Airport, FL (GNV/KGNV)","St. Augustine Airport, FL (UST/KSGJ)",,"St. Augustine Airport, FL (UST) -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.9,"The report describes a failure of the throttle quadrant assembly, which is a non-powerplant component, leading to a loss of power in both engines. This aligns with the definition of SCF-NP."
21 Jul 2007,Cessna 208B Grand Caravan,YV1182,Línea Turística Aereotuy - LTA,0,Antabare Airstrip,"During the initial takeoff climb, about 200 feet above ground level, the flight crew heard a loud bang from the engine followed by a loss of engine power. The propeller was feathered immediately after the loss of power. The airplane impacted with the terrain during the force landing, the wings were damaged by trees. The airplane flipped over onto its back when the nose gear dropped into a trench.",,Initial climb,Unknown,Antabare Airport (SVTE),Antabare Airport (SVTE),,Antabare Airstrip -Venezuela,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a loss of engine power during the initial climb, which is indicative of a powerplant system or component failure or malfunction."
23 Jul 2007,Antonov An-24B,EX-030,"Aquiline, opf Djibouti Airlines",1,near Shinile,"The Antonov was loaded with a shipment of about 6 tons of qat. Shortly after takeoff from Dire Dawa, at an altitude of 3500 feet, one engine failed. The An-26 crashed while the pilot attempted an emergency landing. The cockpit and tail sections broke off but no fire broke out.",,En route,Cargo,Dire Dawa-Aba Tenna D Yilma Airport (DIR/HADR),Djibouti-Ambouli Airport (JIB/HDAM),,near Shinile -Ethiopia,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that one engine failed shortly after takeoff, leading to the crash. This aligns with the definition of a powerplant system or component failure."
23 Jul 2007,Canadair CL-215-6B11 (CL-415),I-DPCX,"SOREM, lsf Dipartimento della Protezione Civile Italiana",1,Acciano,"Crashed while fighting a forest fire in the Sirente Velino regional park.CAUSESEven if it was not possible to define with certainty why the aircraft impacted against the ground, it is nevertheless considered reasonable that the impact occurred as a result of improper management of the manoeuvre by the crew, the result of an inadequate assessment by the crew of the flight altitude with respect to the top of the hill and the critical environmental conditions, characterized by the presence of strong turbulence, strong wind and visibility affected by the presence of smoke (the cause of the accident would therefore be substantially due to human and environmental factors).",,En route,Fire fighting,Pescara-Liberi Airport (PSR/LIBP),Pescara-Liberi Airport (PSR/LIBP),,Acciano -Italy,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft crashed into terrain while en route, and the narrative suggests that the impact was due to improper management of the maneuver by the crew and inadequate assessment of flight altitude, which aligns with the definition of Controlled Flight Into Terrain."
23 Jul 2007,Canadair CL-215-6B11 (CL-415),2055,Elleniki Polemikí Aeroporía,2,near Dilesos,"A wildfire broke out on July 23 on the Greek island of Eboia, at an area called Tsakeoi. An area of low shrubs and olive trees was on fire and threatened homes in the area. Five aircraft, aircraft, two helicopters and a large number of firemen were deployed to put out the blaze.The airplane crashed and broke up on a hill.",,En route,Fire fighting,,,,near Dilesos -Greece,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft crashed and broke up on a hill during an en route phase, indicating an in-flight collision with terrain without indication of loss of control."
27 Jul 2007,Airbus A321-231,G-EUXH,British Airways,0,London-Heathrow Airport (LHR),"The two aircraft, operated by British Airways, collided on a taxiway adjacent to London Heathrow Terminal 4. The Airbus A321, G-EUXH, had landed after an uneventful flight from Zurich, Switzerland and had taxied to Stand 431 under instructions from the Ground Movements Control 2 (GMC2) controller. As it did so, the crew of the Boeing 777, G-VIIK, were preparing to depart for Washington, USA from Stand 429. Another A321 in the same livery was parked on Stand 432, immediately to the left of G-EUXH.As the Airbus approached its stand, the crew realised that the electronic Stand Entry Guidance (SEG) system was not switched on. This was because the operatorÂs ground staff responsible for activating it had not yet arrived at the stand. The Airbus commander stopped his aircraft about 50 metres short of the intended parking position; it was aligned with the stand centreline, but with about half the aircraft protruding into the taxiway behind. He made a radio call to GMC2, to advise that the stand guidance was not illuminated, but the frequency was very busy and the call was not acknowledged. Whilst the commander informed the passengers and cabin staff that the aircraft was not yet on stand, the co-pilot attempted to contact his company on discrete frequencies to request that ground crew attend the stand.About a minute after the radio call from the Airbus to GMC2, the crew of the Boeing 777 called GMC2 to request pushback from Stand 429, which the controller approved. During pushback, the Boeing 777Âs left wing collided with the AirbusÂ fin. The tug driver reported that he had seen the Airbus moments earlier and had applied the vehicleÂs brakes, but was too late to prevent the collision.The collision was felt on both aircraft. The Airbus crew made a further call to GMC2, stating that their aircraft had been struck, but it, too, was not acknowledged. They then twice broadcast a PAN-PAN call, which was acknowledged after the second broadcast. The Boeing 777 crew also made a PAN-PAN call. The GMC2 controller took the appropriate actions, and alerted the airport emergency services. The tug was equipped with a radio capable of receiving and making transmissions on the GMC2 frequency, but it was not switched on prior to, or during, the pushback.The Airbus remained stationary after the collision, but the BoeingÂs pushback crew immediately pulled the aircraft forward again, back onto Stand 429. The passengers on both aircraft reportedly remained calm and were disembarked via steps. There were noreported injuries.Conclusion: The accident occurred primarily because the Boeing 777 pushback was not conducted in accordance with the aircraft operatorÂs normal operating procedures and safe practices. Organisational factors which may have contributed to the accident included: the withdrawal of recurrent safety awareness training for ground handling staff, late stand guidance system activation issues, and incomplete risk assessments for towing and pushback operations.",,Standing,Passenger - Scheduled,ZÃ¼rich-Kloten Airport (ZRH/LSZH),London-Heathrow Airport (LHR/EGLL),,London-Heathrow Airport (LHR) -United Kingdom,GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft on a taxiway at an airport, which fits the definition of a ground collision involving an aircraft and another aircraft while on a surface other than the runway used for landing or intended for takeoff."
